timestamp,strategy,net_pnl,equity,drawdown_pct
2024-10-07 15:59:00-04:00,convergence,-178.78689600000004,99845.60044624006,-1.1441409726943963
2024-10-08 15:59:00-04:00,convergence,201.64997200000053,100047.25041824006,-0.9444899002805984
2024-10-09 10:07:00-04:00,convergence,-53.96645360000073,99993.28396464007,-0.9979213995699121
2024-10-09 15:59:00-04:00,convergence,-21.36808000000181,99971.91588464007,-1.019077663789103
2024-10-10 15:59:00-04:00,convergence,51.250280000001766,100023.16616464006,-0.9683354134330857
2024-10-11 15:59:00-04:00,convergence,-53.364399999997914,99969.80176464007,-1.0211708271107955
2024-10-14 15:59:00-04:00,convergence,18.565840000001316,99988.36760464007,-1.0027890250728477
2024-10-15 10:11:00-04:00,convergence,-35.44064000000142,99952.92696464006,-1.037878351953736
2024-10-15 14:16:00-04:00,convergence,204.6216000000006,100157.54856464006,-0.8352851084544088
2024-10-15 15:59:00-04:00,convergence,27.874719999997723,100185.42328464007,-0.8076867027316692
2024-10-16 09:58:00-04:00,convergence,-110.10680000000073,100075.31648464006,-0.916702044921025
2024-10-16 15:59:00-04:00,convergence,1.066960000000763,100076.38344464006,-0.9156456613961028
2024-10-17 09:50:00-04:00,convergence,-69.37351999999899,100007.00992464006,-0.9843315011596632
2024-10-17 10:20:00-04:00,convergence,-54.1581599999993,99952.85176464007,-1.0379528065172394
2024-10-18 09:36:00-04:00,convergence,-8.179360000001251,99944.67240464006,-1.0460510868168238
2024-10-18 10:06:00-04:00,convergence,-26.192240000000112,99918.48016464006,-1.0719836904916735
2024-10-18 11:44:00-04:00,convergence,5.0519296000017855,99923.53209424007,-1.0669818392521346
2024-10-18 15:57:00-04:00,convergence,1.4097599999992962,99924.94185424007,-1.0655860538074213
2024-10-21 09:36:00-04:00,convergence,-22.179120000000495,99902.76273424007,-1.0875453184146733
2024-10-21 15:59:00-04:00,convergence,35.00096000000232,99937.76369424007,-1.0528913131093165
2024-10-22 15:59:00-04:00,convergence,96.21240159999863,100033.97609584007,-0.957632638047623
2024-10-23 15:59:00-04:00,convergence,183.067839999999,100217.04393584006,-0.7763794981737626
2024-10-24 09:34:00-04:00,convergence,-25.935319999998484,100191.10861584007,-0.8020577286244612
2024-10-24 10:00:00-04:00,convergence,-39.93395999999828,100151.17465584006,-0.8415958344850982
2024-10-24 10:47:00-04:00,convergence,-44.33868000000055,100106.83597584006,-0.8854949975924176
2024-10-25 15:59:00-04:00,convergence,-44.61176000000003,100062.22421584006,-0.929664533734309
2024-10-28 15:59:00-04:00,convergence,81.89557600000191,100144.11979184007,-0.8485807655979727
2024-10-29 10:04:00-04:00,convergence,5.382720000000263,100149.50251184007,-0.8432514029908522
2024-10-29 11:31:00-04:00,convergence,-22.643519999998972,100126.85899184007,-0.8656704641312296
2024-10-30 09:40:00-04:00,convergence,-61.65772079999877,100065.20127104007,-0.9267169892470895
2024-10-30 11:28:00-04:00,convergence,-40.665519999999816,100024.53575104008,-0.9669794033587253
2024-10-30 13:45:00-04:00,convergence,-64.65448000000131,99959.88127104007,-1.0309929816415875
2024-10-30 15:58:00-04:00,convergence,-57.0270400000002,99902.85423104007,-1.0874547285967817
2024-10-31 09:37:00-04:00,convergence,-34.389573600001114,99868.46465744007,-1.1215034080039543
2024-10-31 09:40:00-04:00,convergence,-38.12727999999859,99830.33737744007,-1.1592527429764465
2024-10-31 15:20:00-04:00,convergence,59.38251399999999,99889.71989144007,-1.100458871174037
2024-10-31 15:59:00-04:00,convergence,51.62506800000413,99941.34495944007,-1.04934554798628
2024-11-01 09:36:00-04:00,convergence,-9.488465999997425,99931.85649344008,-1.0587399574854328
2024-11-01 11:13:00-04:00,convergence,83.94922199999874,100015.80571544007,-0.9756229005656203
2024-11-04 09:44:00-05:00,convergence,-59.50305399999822,99956.30266144007,-1.034536117488838
2024-11-04 15:59:00-05:00,convergence,49.951612000001525,100006.25427344008,-0.985079661801358
2024-11-05 11:25:00-05:00,convergence,-124.11983999999828,99882.13443344008,-1.1079691366574718
2024-11-05 15:59:00-05:00,convergence,-20.953440000000484,99861.18099344008,-1.1287148710866224
2024-11-06 15:59:00-05:00,convergence,155.28201000000175,100016.46300344009,-0.9749721280771007
2024-11-07 15:59:00-05:00,convergence,159.44838000000183,100175.91138344009,-0.8171043151242507
2024-11-08 09:49:00-05:00,convergence,-15.674847999998898,100160.23653544008,-0.832623782754649
2024-11-08 15:59:00-05:00,convergence,-63.272897999998214,100096.96363744009,-0.8952694742721645
2024-11-11 15:59:00-05:00,convergence,37.13474000000095,100134.0983774401,-0.8585028405291739
2024-11-12 15:59:00-05:00,convergence,-11.862991999997726,100122.23538544009,-0.870248238018434
2024-11-13 11:21:00-05:00,convergence,30.73621200000107,100152.97159744009,-0.8398167054629035
2024-11-13 15:59:00-05:00,convergence,-47.960484000001465,100105.0111134401,-0.8873017706435005
2024-11-14 15:59:00-05:00,convergence,-158.38828199999548,99946.6228314401,-1.044119994050341
2024-11-15 15:59:00-05:00,convergence,222.0323047800001,100168.6551362201,-0.824288633201764
2024-11-18 10:15:00-05:00,convergence,-69.45368000000124,100099.2014562201,-0.893053838361757
2024-11-18 15:01:00-05:00,convergence,37.93732800000074,100137.1387842201,-0.8554925724483908
2024-11-18 15:59:00-05:00,convergence,-13.079199999997199,100124.0595842201,-0.8684421220090277
2024-11-19 15:59:00-05:00,convergence,212.9099999999996,100336.9695842201,-0.6576426390930368
2024-11-20 09:36:00-05:00,convergence,31.277922000001208,100368.2475062201,-0.6266747663567385
2024-11-20 15:59:00-05:00,convergence,-88.44669599999881,100279.8008102201,-0.71424471507886
2024-11-21 09:33:00-05:00,convergence,-50.68198199999919,100229.1188282201,-0.764424300813471
2024-11-21 15:59:00-05:00,convergence,-34.275462000001234,100194.8433662201,-0.7983599997769208
2024-11-22 15:59:00-05:00,convergence,-10.112621999997632,100184.7307442201,-0.8083723781928009
2024-11-25 15:57:00-05:00,convergence,163.77886200000214,100348.5096062201,-0.6462170100927978
2024-11-26 15:59:00-05:00,convergence,4.654494000000479,100353.1641002201,-0.641608654785697
2024-11-27 15:59:00-05:00,convergence,19.9302480000002,100373.09434822011,-0.62187596974137
2024-11-29 09:46:00-05:00,convergence,-50.48663100000025,100322.6077172201,-0.6718621409356307
2024-11-29 12:59:00-05:00,convergence,19.08098400000065,100341.6887012201,-0.6529703013755883
2024-12-02 12:41:00-05:00,convergence,97.55800799999822,100439.2467092201,-0.5563793585325549
2024-12-02 15:04:00-05:00,convergence,-15.694000000002385,100423.5527092201,-0.5719177883145465
2024-12-02 15:59:00-05:00,convergence,-9.998179999997015,100413.5545292201,-0.5818168591618544
2024-12-03 15:59:00-05:00,convergence,87.20002879999659,100500.7545580201,-0.49548121977760484
2024-12-04 15:59:00-05:00,convergence,87.55975199999905,100588.3143100201,-0.4087894230284994
2024-12-05 09:41:00-05:00,convergence,-26.46015999999819,100561.8541500201,-0.4349872908875674
2024-12-05 10:33:00-05:00,convergence,-16.952331999996353,100544.90181802011,-0.4517715791775401
2024-12-05 15:59:00-05:00,convergence,-38.983516000002886,100505.9183020201,-0.4903686625228443
2024-12-06 09:41:00-05:00,convergence,-19.302264920000802,100486.6160371001,-0.5094795895072224
2024-12-06 10:06:00-05:00,convergence,-11.666988000000098,100474.9490491001,-0.5210309259291224
2024-12-06 15:59:00-05:00,convergence,-32.96401199999824,100441.98503710011,-0.55366817492839
2024-12-09 15:59:00-05:00,convergence,-141.85579663999957,100300.1292404601,-0.694117794863347
2024-12-10 10:47:00-05:00,convergence,-14.882357999999536,100285.24688246011,-0.7088526282247098
2024-12-10 15:59:00-05:00,convergence,86.42271600000124,100371.66959846011,-0.623286596356798
2024-12-11 10:08:00-05:00,convergence,-110.112904000005,100261.5566944601,-0.7323079820389156
2024-12-11 11:07:00-05:00,convergence,-21.395027999999215,100240.1616664601,-0.7534909271301404
2024-12-11 15:59:00-05:00,convergence,-1.8133700000001762,100238.3482964601,-0.7552863217021977
2024-12-12 09:43:00-05:00,convergence,-10.282299999999381,100228.0659964601,-0.7654666961476653
2024-12-12 10:12:00-05:00,convergence,-38.94978899999647,100189.1162074601,-0.8040303868192544
2024-12-12 15:59:00-05:00,convergence,-30.6257139999975,100158.4904934601,-0.834352516710446
2024-12-13 15:59:00-05:00,convergence,0.02797200000317479,100158.5184654601,-0.8343248219890298
2024-12-16 15:59:00-05:00,convergence,-183.75424699999652,99974.76421846011,-1.016257564702927
2024-12-17 09:44:00-05:00,convergence,-43.339506000001606,99931.42471246011,-1.0591674583417143
2024-12-17 10:30:00-05:00,convergence,87.64552599999696,100019.0702384601,-0.9723907378462071
2024-12-17 15:59:00-05:00,convergence,1.0622699999997995,100020.13250846011,-0.9713389978306175
2024-12-18 09:47:00-05:00,convergence,-20.56833699999582,99999.56417146011,-0.9917034466777497
2024-12-18 15:59:00-05:00,convergence,-724.5519449999985,99275.01222646011,-1.7090731115679492
2024-12-19 09:40:00-05:00,convergence,55.28186799999852,99330.29409446011,-1.6543392372124432
2024-12-19 15:59:00-05:00,convergence,-219.02356400000204,99111.27053046011,-1.8711916820840613
2024-12-20 10:13:00-05:00,convergence,-117.41666819999907,98993.85386226012,-1.9874444318012108
2024-12-20 15:59:00-05:00,convergence,89.90754400000294,99083.76140626012,-1.8984281160553618
2024-12-23 09:37:00-05:00,convergence,-25.842849999992872,99057.91855626012,-1.9240147931352425
2024-12-23 10:12:00-05:00,convergence,-84.70538199999935,98973.21317426012,-2.0078805144531753
2024-12-23 15:59:00-05:00,convergence,-63.30336399999843,98909.90981026013,-2.070556369969778
2024-12-24 11:20:00-05:00,convergence,131.56892000000389,99041.47873026013,-1.9402916557533678
2024-12-24 12:59:00-05:00,convergence,-56.56360199999607,98984.91512826014,-1.9962945586393999
2024-12-26 09:43:00-05:00,convergence,9.303946000000693,98994.21907426014,-1.9870828400452623
2024-12-26 15:59:00-05:00,convergence,-42.869383999998135,98951.34969026013,-2.029527271871512
2024-12-27 15:59:00-05:00,convergence,90.19125199999947,99041.54094226014,-1.9402300604434597
2024-12-30 09:38:00-05:00,convergence,10.150560000001482,99051.69150226013,-1.9301801200963364
2024-12-30 15:59:00-05:00,convergence,22.683492000003604,99074.37499426014,-1.9077214831871636
2024-12-31 09:38:00-05:00,convergence,14.689584000002773,99089.06457826015,-1.893177512911215
2024-12-31 15:59:00-05:00,convergence,199.3983127600005,99288.46289102014,-1.6957557796712264
2025-01-02 09:34:00-05:00,convergence,-75.334772000001,99213.12811902014,-1.7703437792165433
2025-01-02 10:08:00-05:00,convergence,-207.9609479999979,99005.16717102015,-1.9762432686962206
2025-01-02 15:55:00-05:00,convergence,76.38610200000025,99081.55327302014,-1.9006143606901782
2025-01-03 12:09:00-05:00,convergence,53.058412000000395,99134.61168502015,-1.8480819018392713
2025-01-03 15:56:00-05:00,convergence,9.706643999999036,99144.31832902014,-1.838471477077419
2025-01-06 15:59:00-05:00,convergence,-59.929040000002864,99084.38928902014,-1.8978064573209497
2025-01-07 15:59:00-05:00,convergence,364.2292400000013,99448.61852902014,-1.537187719568467
2025-01-08 09:44:00-05:00,convergence,11.28592400000351,99459.90445302015,-1.5260136697660465
2025-01-08 10:18:00-05:00,convergence,-102.32047200000095,99357.58398102014,-1.627319867639898
2025-01-08 15:59:00-05:00,convergence,-42.29172000000123,99315.29226102015,-1.6691923616872772
2025-01-10 15:59:00-05:00,convergence,108.40120200000226,99423.69346302014,-1.561865710383581
2025-01-13 15:59:00-05:00,convergence,-182.45549399999888,99241.23796902015,-1.7425125742715153
2025-01-14 15:59:00-05:00,convergence,112.3333379999996,99353.57130702015,-1.6312927651285558
2025-01-15 15:59:00-05:00,convergence,79.30022399999923,99432.87153102015,-1.5527786219961426
2025-01-16 15:59:00-05:00,convergence,123.00911599999752,99555.88064702014,-1.4309888608447174
2025-01-17 10:21:00-05:00,convergence,-5.136383999998467,99550.74426302014,-1.4360743293114764
2025-01-17 11:17:00-05:00,convergence,16.13312800000002,99566.87739102014,-1.4201011244821204
2025-01-17 15:59:00-05:00,convergence,10.039600000005143,99576.91699102015,-1.4101610442196377
2025-01-21 14:30:00-05:00,convergence,-103.61087600000035,99473.30611502015,-1.5127448546807254
2025-01-21 15:12:00-05:00,convergence,-18.882807999995443,99454.42330702016,-1.5314404827038386
2025-01-21 15:59:00-05:00,convergence,-12.421667999999878,99442.00163902015,-1.5437390181946897
2025-01-22 15:59:00-05:00,convergence,38.09689459999903,99480.09853362016,-1.5060197674202525
2025-01-23 12:01:00-05:00,convergence,13.926094779997712,99494.02462840015,-1.4922317181099265
2025-01-23 14:23:00-05:00,convergence,-14.023740000000757,99480.00088840014,-1.5061164447105924
2025-01-24 15:59:00-05:00,convergence,86.96591148000199,99566.96679988015,-1.4200126019070503
2025-01-27 10:16:00-05:00,convergence,17.75512000000466,99584.72191988016,-1.4024334834292218
2025-01-27 11:04:00-05:00,convergence,-75.93931399999967,99508.78260588016,-1.477620032319349
2025-01-27 12:02:00-05:00,convergence,-13.768843999998504,99495.01376188015,-1.4912523896325358
2025-01-27 12:35:00-05:00,convergence,-64.04681399999956,99430.96694788017,-1.5546643255379133
2025-01-27 15:59:00-05:00,convergence,67.38295200000121,99498.34989988017,-1.4879493218323492
2025-01-28 09:46:00-05:00,convergence,1.4340439999976606,99499.78394388016,-1.486529493108102
2025-01-28 15:59:00-05:00,convergence,336.5306599999997,99836.31460388016,-1.1533347671047411
2025-01-29 15:59:00-05:00,convergence,18.79274800000288,99855.10735188016,-1.1347283063421254
2025-01-30 09:34:00-05:00,convergence,-26.46745599999705,99828.63989588016,-1.1609333978779945
2025-01-30 09:36:00-05:00,convergence,27.50333600000007,99856.14323188017,-1.1337026947298656
2025-01-30 09:49:00-05:00,convergence,-62.95840000000104,99793.18483188016,-1.196037005777817
2025-01-30 10:01:00-05:00,convergence,-87.66257999999827,99705.52225188016,-1.282830611221819
2025-01-30 15:55:00-05:00,convergence,-42.392803799999605,99663.12944808016,-1.324803187053858
2025-01-31 15:59:00-05:00,convergence,199.1698159999983,99862.29926408017,-1.127607685549581
2025-02-03 09:58:00-05:00,convergence,-37.52351799999966,99824.77574608017,-1.1647592434453569
2025-02-03 15:59:00-05:00,convergence,-243.6739889999944,99581.10175708016,-1.4060177605712654
2025-02-04 09:41:00-05:00,convergence,9.68703600000102,99590.78879308017,-1.3964267494407934
2025-02-04 15:59:00-05:00,convergence,95.90181599999785,99686.69060908016,-1.301475581231204
2025-02-05 09:38:00-05:00,convergence,12.947539360003324,99699.63814844016,-1.2886563871955858
2025-02-05 10:21:00-05:00,convergence,-52.27614400000076,99647.36200444018,-1.3404143324496354
2025-02-05 11:02:00-05:00,convergence,-5.169215999997656,99642.19278844017,-1.3455323074620051
2025-02-05 15:59:00-05:00,convergence,-60.70423999999836,99581.48854844017,-1.405634803365463
2025-02-06 09:45:00-05:00,convergence,-36.92200399999693,99544.56654444018,-1.442190809900712
2025-02-06 11:40:00-05:00,convergence,41.50630400000331,99586.07284844018,-1.4010959462449346
2025-02-06 15:59:00-05:00,convergence,36.67832126000202,99622.75116970018,-1.3647812068910525
2025-02-07 10:13:00-05:00,convergence,-220.4690872599966,99402.28208244019,-1.583064845956228
2025-02-07 11:09:00-05:00,convergence,-61.81792094000285,99340.46416150019,-1.6442699831930474
2025-02-07 12:14:00-05:00,convergence,-50.41307999999564,99290.05108150019,-1.694183332477739
2025-02-07 13:00:00-05:00,convergence,-42.052548000000264,99247.99853350018,-1.7358190253700445
2025-02-07 15:03:00-05:00,convergence,58.274443999998844,99306.2729775002,-1.6781222395806483
2025-02-07 15:59:00-05:00,convergence,-6.580361200002395,99299.69261630018,-1.6846373715066476
2025-02-10 15:59:00-05:00,convergence,76.47052700000712,99376.16314330019,-1.608924875381923
2025-02-11 09:44:00-05:00,convergence,-15.053884380000213,99361.10925892019,-1.6238295348304344
2025-02-11 15:59:00-05:00,convergence,-18.804805999997924,99342.30445292019,-1.642447934065483
2025-02-12 15:02:00-05:00,convergence,229.61940800000056,99571.9238609202,-1.4151046788220545
2025-02-13 15:59:00-05:00,convergence,102.09202800000106,99674.0158889202,-1.3140246604469552
2025-02-14 09:45:00-05:00,convergence,-23.917059000004414,99650.09882992019,-1.3377046363526102
2025-02-14 11:18:00-05:00,convergence,-0.06482399999809696,99650.0340059202,-1.3377688177704794
2025-02-14 15:59:00-05:00,convergence,38.96125900000153,99688.99526492019,-1.2991937707977907
2025-02-18 09:40:00-05:00,convergence,-15.647447260001954,99673.3478176602,-1.3146861093040307
2025-02-18 10:02:00-05:00,convergence,-33.372668739994864,99639.9751489202,-1.3477279641437079
2025-02-18 15:59:00-05:00,convergence,-97.76302800000211,99542.2121209202,-1.4445218946810279
2025-02-19 10:30:00-05:00,convergence,-11.539042000002254,99530.6730789202,-1.455946553395726
2025-02-19 11:37:00-05:00,convergence,-4.9025740000035825,99525.77050492019,-1.4608005295554172
2025-02-19 15:59:00-05:00,convergence,20.621284000001324,99546.39178892018,-1.440383658557054
2025-02-20 15:59:00-05:00,convergence,-6.359041999998553,99540.03274692019,-1.446679665158146
2025-02-21 09:45:00-05:00,convergence,-50.39311199999871,99489.6396349202,-1.4965732443800062
2025-02-21 15:43:00-05:00,convergence,-286.9258676600007,99202.7137672602,-1.780654896429934
2025-02-24 15:59:00-05:00,convergence,277.2604619999971,99479.97422926019,-1.5061428395859777
2025-02-25 11:35:00-05:00,convergence,265.19813616000175,99745.17236542019,-1.2435735381308488
2025-02-25 15:59:00-05:00,convergence,-36.95378399999951,99708.2185814202,-1.2801610096398797
2025-02-26 09:49:00-05:00,convergence,-52.18038400000061,99656.03819742019,-1.3318241441359513
2025-02-26 13:51:00-05:00,convergence,-159.71741999999668,99496.32077742019,-1.489958330170782
2025-02-26 15:59:00-05:00,convergence,19.659300000001018,99515.9800774202,-1.4704939072949563
2025-02-27 15:59:00-05:00,convergence,657.755832000003,100173.7359094202,-0.8192582242806501
2025-02-28 09:43:00-05:00,convergence,1.6761420000003926,100175.4120514202,-0.8175986974059524
2025-02-28 09:55:00-05:00,convergence,-26.40760199999787,100149.0044494202,-0.8437445282577172
2025-02-28 15:59:00-05:00,convergence,264.0732120000034,100413.0776614202,-0.5822889999050562
2025-03-03 15:59:00-05:00,convergence,549.9471899999995,100963.02485142021,-0.037793282075460066
2025-03-04 09:34:00-05:00,convergence,-3.370239999999085,100959.6546114202,-0.04113011383207743
2025-03-04 15:59:00-05:00,convergence,89.41119999999975,101049.06581142021,0.0
2025-03-05 12:51:00-05:00,convergence,-97.83519999999933,100951.23061142021,-0.09681949972955017
2025-03-05 15:09:00-05:00,convergence,-86.89324799999699,100864.33736342021,-0.18281064403380398
2025-03-06 12:28:00-05:00,convergence,-150.93832,100713.39904342021,-0.3321819606194265
2025-03-06 15:59:00-05:00,convergence,-42.90023999999883,100670.49880342021,-0.3746368211918871
2025-03-07 10:33:00-05:00,convergence,-153.6734400000021,100516.82536342021,-0.526714862454325
2025-03-07 11:38:00-05:00,convergence,-131.52264867999745,100385.3027147402,-0.6568720763027502
2025-03-07 15:59:00-05:00,convergence,-462.13190999999887,99923.1708047402,-1.1142062498441851
2025-03-10 15:38:00-04:00,convergence,379.31601000000137,100302.48681474022,-0.7388282026013715
2025-03-11 15:59:00-04:00,convergence,-46.025615999999346,100256.46119874022,-0.7843759923116589
2025-03-12 10:26:00-04:00,convergence,-140.56825399999983,100115.89294474022,-0.9234849022963676
2025-03-12 13:56:00-04:00,convergence,-58.53971800000195,100057.3532267402,-0.9814168757688035
2025-03-12 15:59:00-04:00,convergence,9.522414000000685,100066.87564074021,-0.9719933210594722
2025-03-13 10:09:00-04:00,convergence,89.17137347999856,100156.04701422021,-0.8837477021970352
2025-03-13 12:07:00-04:00,convergence,-171.5969639999977,99984.45005022021,-1.0535631899722842
2025-03-13 13:29:00-04:00,convergence,29.219988000002996,100013.67003822021,-1.0246465564879847
2025-03-13 15:09:00-04:00,convergence,84.64638084000192,100098.31641906021,-0.9408789529378736
2025-03-13 15:59:00-04:00,convergence,-53.513879999999304,100044.80253906021,-0.9938372653876648
2025-03-14 10:05:00-04:00,convergence,29.528520000002327,100074.33105906022,-0.9646153030044458
2025-03-14 10:33:00-04:00,convergence,3.07330799999998,100077.40436706023,-0.9615739013097979
2025-03-14 11:14:00-04:00,convergence,47.175065280000226,100124.57943234022,-0.9148885956108521
2025-03-14 14:10:00-04:00,convergence,-27.3280424199992,100097.25138992022,-0.9419329252150499
2025-03-14 15:59:00-04:00,convergence,-0.7758848200015446,100096.47550510021,-0.9427007549953403
2025-03-17 15:59:00-04:00,convergence,-81.98901199999958,100014.48649310022,-1.0238385778357784
2025-03-18 09:54:00-04:00,convergence,-7.643369999997293,100006.84312310022,-1.0314025963040652
2025-03-18 13:45:00-04:00,convergence,2.651376000000465,100009.49449910023,-1.0287787462182507
2025-03-19 10:43:00-04:00,convergence,36.16364000000093,100045.65813910023,-0.9929905479705847
2025-03-19 15:59:00-04:00,convergence,-99.99358800000036,99945.66455110023,-1.0919460278625115
2025-03-20 13:07:00-04:00,convergence,29.978461999999787,99975.64301310023,-1.0622787946632073
2025-03-20 14:34:00-04:00,convergence,-65.15448661999866,99910.48852648023,-1.1267568639029446
2025-03-20 15:59:00-04:00,convergence,-28.65145599999837,99881.83707048022,-1.1551108677425037
2025-03-21 15:54:00-04:00,convergence,-173.3811240000006,99708.45594648023,-1.3266919928204501
2025-03-21 15:59:00-04:00,convergence,15.607387999998457,99724.06333448022,-1.3112466367702358
2025-03-24 09:40:00-04:00,convergence,-56.667575999999904,99667.39575848023,-1.3673259043467834
2025-03-24 15:59:00-04:00,convergence,-97.7092800000012,99569.68647848022,-1.4640207913458991
2025-03-25 09:38:00-04:00,convergence,3.058720000001558,99572.74519848023,-1.460993826202328
2025-03-25 10:33:00-04:00,convergence,1.8472799999997005,99574.59247848022,-1.459165724195488
2025-03-25 15:59:00-04:00,convergence,-2.9741599999986468,99571.61831848022,-1.4621090072195475
2025-03-26 15:59:00-04:00,convergence,290.70984000000203,99862.32815848023,-1.1744172431585764
