entry_time,direction,entry_reference,entry_price,shares,entry_basis,entry_threshold,entry_hook,entry_window,signal_metric,signal_spread,signal_points,stop_pct,rr,stop_price,target_price,exit_time,exit_reference,exit_price,exit_reason,gross_pnl,commission,slippage,costs,net_pnl,duration_minutes,reconciliation_error
2024-08-29 14:59:00-04:00,SHORT,471.02,470.925796,42,z,1.5,0.15,60,0.8774149484915977,0.0014552342288376144,0.6882525919584737,0.01,0.75,475.73019999999997,467.48735,2024-08-29 15:59:00-04:00,470.68,470.774136,FORCED_EOD,14.27999999999895,0.294,7.910279999999261,8.204279999999262,6.075719999999689,60,-8.881784197001252e-16
2024-08-30 09:49:00-04:00,LONG,475.1,475.19502,42,z,1.5,0.15,60,-1.304006077523746,-0.003723201864935,-1.7685577455425232,0.01,0.75,470.34900000000005,478.66325,2024-08-30 15:59:00-04:00,476.39,476.294722,FORCED_EOD,54.17999999999847,0.294,7.992515999999341,8.286515999999342,45.893483999999134,370,0.0
2024-09-03 10:46:00-04:00,SHORT,466.8,466.70664000000005,42,z,1.5,0.15,60,1.9937700543197736,0.005846854952884669,2.7634575249313684,0.01,0.75,471.468,463.29900000000004,2024-09-03 14:04:00-04:00,463.29900000000004,463.3916598,TAKE_PROFIT,147.041999999999,0.294,7.81283159999748,8.10683159999748,138.93516840000152,198,0.0
2024-09-03 14:16:00-04:00,SHORT,462.87,462.777426,43,z,1.5,0.15,60,1.5187299340879505,0.0074572889216805854,3.524613035943105,0.01,0.75,467.4987,459.398475,2024-09-03 15:59:00-04:00,461.84,461.93236799999994,FORCED_EOD,44.29000000000127,0.301,7.952505999999062,8.253505999999062,36.03649400000221,103,0.0
2024-09-04 10:37:00-04:00,LONG,462.11,462.202422,43,z,1.5,0.15,60,-1.238999565960562,0.0005232366741929895,0.24000343008560776,0.01,0.75,457.4889,465.575825,2024-09-04 15:59:00-04:00,460.62,460.527876,FORCED_EOD,-64.07000000000039,0.301,7.935478000000501,8.236478000000501,-72.3064780000009,322,0.0
2024-09-05 10:41:00-04:00,LONG,464.09,464.18281799999994,43,z,1.5,0.15,60,-1.0623770353719029,-0.008079962001396268,-3.7105609499012644,0.01,0.75,459.4491,467.570675,2024-09-05 11:25:00-04:00,459.4491,459.35721018,STOP,-199.55869999999948,0.301,7.942436259998772,8.243436259998772,-207.80213625999824,44,0.0
2024-09-05 11:31:00-04:00,SHORT,458.61,458.518278,43,z,1.5,0.15,60,1.322900901077053,-0.005242751126044101,-2.40762859961319,0.01,0.75,463.1961,455.170425,2024-09-05 15:59:00-04:00,461.14,461.23222799999996,FORCED_EOD,-108.78999999999883,0.301,7.90984999999921,8.21084999999921,-117.00084999999804,268,0.0
2024-09-06 09:49:00-04:00,LONG,458.32,458.411664,43,z,1.5,0.15,60,-1.2385499926548358,-0.0005505545215629759,-0.25382215107617867,0.01,0.75,453.7368,461.7574,2024-09-06 10:25:00-04:00,453.7368,453.64605264000005,STOP,-197.077599999999,0.301,7.843688479997695,8.144688479997695,-205.22228847999668,36,0.0
2024-09-06 10:32:00-04:00,SHORT,453.62,453.52927600000004,44,z,1.5,0.15,60,1.1018139767846784,0.002405641468213475,1.1090728860904164,0.01,0.75,458.1562,450.21785,2024-09-06 10:55:00-04:00,450.21785,450.30789357,TAKE_PROFIT,149.69460000000026,0.308,7.953773079997518,8.261773079997518,141.43282692000275,23,0.0
2024-09-06 10:57:00-04:00,SHORT,450.27,450.179946,44,z,1.5,0.15,60,1.383416463723614,0.00458371480815498,2.113230038003735,0.01,0.75,454.7727,446.892975,2024-09-06 15:59:00-04:00,448.87,448.959774,FORCED_EOD,61.599999999999,0.308,7.912431999999399,8.220431999999398,53.3795679999996,302,0.0
2024-09-09 09:48:00-04:00,SHORT,453.59,453.499282,44,z,1.5,0.15,60,1.4310826678594566,0.0018720792414643563,0.8471532983474503,0.01,0.75,458.1259,450.18807499999997,2024-09-09 11:00:00-04:00,450.18807499999997,450.27811261499994,TAKE_PROFIT,149.68470000000025,0.308,7.953247059997921,8.26124705999792,141.42345294000233,72,0.0
2024-09-09 11:21:00-04:00,LONG,450.12,450.210024,44,z,1.5,0.15,60,-2.322733081027106,0.0022600362846283183,1.0227116195200097,0.01,0.75,445.6188,453.4959,2024-09-09 12:02:00-04:00,453.4959,453.40520082,TAKE_PROFIT,148.53960000000006,0.308,7.951819919998798,8.259819919998797,140.27978008000127,41,0.0
2024-09-09 12:06:00-04:00,LONG,453.535,453.62570700000003,44,z,1.5,0.15,60,-1.1282455259029152,0.001166735870890532,0.527971316295293,0.01,0.75,448.99965000000003,456.93651250000005,2024-09-09 15:59:00-04:00,454.51,454.419098,FORCED_EOD,42.8999999999985,0.308,7.990795999999136,8.298795999999136,34.60120399999936,233,0.0
2024-09-10 10:12:00-04:00,LONG,456.18,456.271236,43,z,1.5,0.15,60,-1.6239722065857094,-0.0035970181165099514,-1.64239847199849,0.01,0.75,451.6182,459.60135,2024-09-10 15:59:00-04:00,458.67,458.57826600000004,FORCED_EOD,107.07000000000039,0.301,7.8677099999980555,8.168709999998056,98.90129000000233,347,0.0
2024-09-11 10:41:00-04:00,SHORT,452.79,452.69944200000003,44,z,1.5,0.15,60,1.1481051790043897,-0.002228827034310021,-1.0227641495042121,0.01,0.75,457.3179,449.39407500000004,2024-09-11 11:43:00-04:00,457.3179,457.40936358,STOP,-199.22759999999948,0.308,8.008949519998623,8.316949519998623,-207.5445495199981,62,0.0
2024-09-11 11:48:00-04:00,LONG,457.38,457.471476,43,z,1.5,0.15,60,-1.0006038255379959,-0.00182242363009132,-0.8362737553762827,0.01,0.75,452.8062,460.81034999999997,2024-09-11 13:02:00-04:00,460.81034999999997,460.71818793,TAKE_PROFIT,147.50504999999896,0.301,7.896437009998806,8.197437009998806,139.30761299000017,74,0.0
2024-09-11 13:24:00-04:00,LONG,461.165,461.257233,43,z,1.5,0.15,60,-1.8483263498040592,-0.005120572608845636,-2.349728358747086,0.01,0.75,456.55335,464.6237375,2024-09-11 14:27:00-04:00,464.6237375,464.5308127525,TAKE_PROFIT,148.7257124999993,0.301,7.961783142497552,8.262783142497552,140.46292935750176,63,0.0
2024-09-11 14:47:00-04:00,SHORT,465.4,465.30692,42,z,1.5,0.15,60,2.436499475846711,-0.004961849013197735,-2.276893275176235,0.01,0.75,470.054,461.9095,2024-09-11 15:59:00-04:00,468.45,468.54368999999997,FORCED_EOD,-128.10000000000048,0.294,7.844339999998624,8.138339999998625,-136.2383399999991,72,0.0
2024-09-12 10:04:00-04:00,LONG,468.87,468.963774,42,z,1.5,0.15,60,-2.2421964188136565,-0.0032592905022660696,-1.5252012869879081,0.01,0.75,464.1813,472.386525,2024-09-12 13:24:00-04:00,472.386525,472.292047695,TAKE_PROFIT,147.69405000000006,0.294,7.906554809999761,8.200554809999762,139.4934951900003,200,0.0
2024-09-12 13:29:00-04:00,LONG,472.375,472.469475,42,z,1.5,0.15,60,-3.3682313435766464,-0.002352386629242788,-1.1008110850872868,0.01,0.75,467.65125,475.9178125,2024-09-12 15:59:00-04:00,473.24,473.145352,FORCED_EOD,36.33000000000038,0.294,7.943165999999792,8.237165999999792,28.09283400000059,150,3.552713678800501e-15
2024-09-13 09:51:00-04:00,SHORT,474.01,473.915198,42,z,1.5,0.15,60,1.256658812222054,0.0018444386880233261,0.8719215009893446,0.01,0.75,478.7501,470.454925,2024-09-13 15:59:00-04:00,475.34,475.43506799999994,FORCED_EOD,-55.85999999999933,0.294,7.974539999999365,8.268539999999366,-64.1285399999987,368,0.0
2024-09-16 10:16:00-04:00,LONG,473.68,473.774736,42,z,1.5,0.15,60,-1.7584342208528667,-0.0042886532405237345,-2.026088450420616,0.01,0.75,468.9432,477.2326,2024-09-16 15:59:00-04:00,473.22,473.125356,FORCED_EOD,-19.31999999999914,0.294,7.953960000001189,8.24796000000119,-27.56796000000033,343,0.0
2024-09-17 09:49:00-04:00,LONG,475.9,475.99517999999995,42,z,1.5,0.15,60,-1.4133433452952395,-0.0011272331049743142,-0.5372054808376561,0.01,0.75,471.14099999999996,479.46925,2024-09-17 13:45:00-04:00,471.14099999999996,471.0467718,STOP,-199.8780000000006,0.294,7.955144399997721,8.249144399997721,-208.12714439999834,236,0.0
2024-09-17 13:47:00-04:00,SHORT,471.76,471.665648,42,z,1.5,0.15,60,1.756121227802613,0.002200667392860676,1.0487720594156258,0.01,0.75,476.4776,468.2218,2024-09-17 15:59:00-04:00,473.51,473.604702,FORCED_EOD,-73.5,0.294,7.940267999999946,8.234267999999947,-81.73426799999994,132,0.0
2024-09-18 09:57:00-04:00,LONG,474.12,474.214824,42,z,1.5,0.15,60,-1.3231115592121212,-7.162917349994588e-05,-0.03399663832652777,0.01,0.75,469.3788,477.6759,2024-09-18 14:00:00-04:00,477.6759,477.58036482,TAKE_PROFIT,149.34780000000035,0.294,7.995085560001257,8.289085560001258,141.05871443999908,243,0.0
2024-09-18 14:03:00-04:00,SHORT,477.02,476.924596,41,z,1.5,0.15,60,2.1140928317785406,-0.0007064045886389456,-0.3352737458598085,0.01,0.75,481.79019999999997,473.44235,2024-09-18 15:01:00-04:00,473.44235,473.53703846999997,TAKE_PROFIT,146.68365000000023,0.28700000000000003,7.793791269998678,8.080791269998679,138.60285873000154,58,0.0
2024-09-18 15:08:00-04:00,SHORT,472.28,472.185544,42,z,1.5,0.15,60,1.8058880231835865,-0.00035545955835121577,-0.16870821558467242,0.01,0.75,477.0028,468.73789999999997,2024-09-18 15:59:00-04:00,471.33,471.424266,FORCED_EOD,39.89999999999952,0.294,7.92632399999934,8.22032399999934,31.679676000000182,51,3.552713678800501e-15
2024-09-19 10:16:00-04:00,LONG,482.77,482.86655399999995,41,z,1.5,0.15,60,-1.1742436806313297,-0.004438705823360055,-2.140299560966014,0.01,0.75,477.9423,486.39077499999996,2024-09-19 15:59:00-04:00,483.41,483.31331800000004,FORCED_EOD,26.24000000000177,0.28700000000000003,7.922675999998205,8.209675999998206,18.030324000003567,343,0.0
2024-09-20 10:18:00-04:00,SHORT,481.38,481.283724,41,z,1.5,0.15,60,1.3599610423642168,0.0004414761530017316,0.21309170953088596,0.01,0.75,486.1938,477.76965,2024-09-20 15:59:00-04:00,482.42,482.516484,FORCED_EOD,-42.64000000000084,0.28700000000000003,7.903159999998536,8.190159999998537,-50.830159999999374,341,0.0
2024-09-23 09:51:00-04:00,LONG,483.4193,483.51598386,41,z,1.5,0.15,60,-1.4454148112151144,-0.0002679640335095158,-0.12941858926410532,0.01,0.75,478.585107,487.04494475,2024-09-23 15:59:00-04:00,483.02,482.92339599999997,FORCED_EOD,-16.37130000000161,0.28700000000000003,7.924802259999922,8.211802259999923,-24.58310226000153,368,0.0
2024-09-24 09:51:00-04:00,SHORT,483.655,483.558269,41,z,1.5,0.15,60,1.1825991453696438,0.00341854720929299,1.6567647195117274,0.01,0.75,488.49154999999996,480.0275875,2024-09-24 15:59:00-04:00,485.35,485.44707,FORCED_EOD,-69.49500000000205,0.28700000000000003,7.9458409999979835,8.232840999997984,-77.72784100000004,368,0.0
2024-09-25 10:01:00-04:00,LONG,486.87,486.967374,41,z,1.5,0.15,60,-1.0351847414062045,-0.0027693793885928512,-1.3437582669330368,0.01,0.75,482.0013,490.521525,2024-09-25 15:59:00-04:00,485.93,485.83281400000004,FORCED_EOD,-38.53999999999991,0.28700000000000003,7.976959999998655,8.263959999998656,-46.80395999999856,358,0.0
2024-09-26 09:54:00-04:00,LONG,491.35,491.44827000000004,40,z,1.5,0.15,60,-1.593756744398392,-0.0025223931500029328,-1.243085792184445,0.01,0.75,486.4365,495.03512500000005,2024-09-26 10:55:00-04:00,486.4365,486.3392127,STOP,-196.53999999999996,0.28,7.822292000000743,8.102292000000743,-204.6422920000007,61,0.0
2024-09-26 10:57:00-04:00,SHORT,486.93,486.83261400000004,41,z,1.5,0.15,60,0.4117241871320333,-0.00226017484386481,-1.113859366553413,0.01,0.75,491.7993,483.278025,2024-09-26 15:59:00-04:00,489.44,489.537888,FORCED_EOD,-102.90999999999963,0.28700000000000003,8.006233999999324,8.293233999999325,-111.20323399999896,302,0.0
2024-09-27 10:15:00-04:00,SHORT,489.17,489.07216600000004,40,z,1.5,0.15,60,1.8472094456747679,0.002045829748188674,1.0023952017199917,0.01,0.75,494.06170000000003,485.50122500000003,2024-09-27 15:59:00-04:00,486.78,486.87735599999996,FORCED_EOD,95.60000000000173,0.28,7.807599999998729,8.087599999998728,87.512400000003,344,0.0
2024-09-30 10:08:00-04:00,SHORT,486.0,485.9028,41,z,1.5,0.15,60,1.3510149361658248,-0.000918493590867787,-0.4460939672126756,0.01,0.75,490.86,482.355,2024-09-30 15:59:00-04:00,488.05,488.14761,FORCED_EOD,-84.05000000000047,0.28700000000000003,7.987209999998413,8.274209999998414,-92.32420999999889,351,0.0
2024-10-01 10:11:00-04:00,LONG,480.26,480.356052,41,z,1.5,0.15,60,-0.8267163712163391,-0.0006658379374395815,-0.32486166383887394,0.01,0.75,475.4574,483.86195,2024-10-01 15:59:00-04:00,481.17,481.07376600000003,FORCED_EOD,37.310000000001025,0.28700000000000003,7.88372599999866,8.17072599999866,29.139274000002366,348,0.0
2024-10-02 11:12:00-04:00,LONG,482.67,482.766534,41,z,1.5,0.15,60,-1.7622707065648482,0.0016300414429157454,0.7821590859687149,0.01,0.75,477.8433,486.290025,2024-10-02 15:59:00-04:00,481.94,481.843612,FORCED_EOD,-29.930000000000746,0.28700000000000003,7.909801999998081,8.196801999998081,-38.126801999998825,287,0.0
2024-10-03 09:50:00-04:00,LONG,481.67,481.76633400000003,41,z,1.5,0.15,60,-1.7504019354718656,-0.002130856528707349,-1.022726964946628,0.01,0.75,476.8533,485.282525,2024-10-03 15:59:00-04:00,481.63,481.533674,FORCED_EOD,-1.640000000000839,0.28700000000000003,7.899059999999565,8.186059999999566,-9.826060000000405,369,1.7763568394002505e-15
2024-10-04 09:48:00-04:00,SHORT,486.85,486.75263,41,z,1.5,0.15,60,0.9576381445069849,0.0021827678190111657,1.0636409305259917,0.01,0.75,491.7185,483.19862500000005,2024-10-04 10:08:00-04:00,483.19862500000005,483.29526472500004,TAKE_PROFIT,149.7063749999989,0.28700000000000003,7.954398725000033,8.241398725000034,141.46497627499886,20,0.0
2024-10-04 10:09:00-04:00,SHORT,483.16,483.063368,41,z,1.5,0.15,60,1.2673116708460386,0.002745135418338195,1.3376770380020275,0.01,0.75,487.9916,479.53630000000004,2024-10-04 15:59:00-04:00,487.49,487.587498,FORCED_EOD,-177.52999999999935,0.28700000000000003,7.959329999998886,8.246329999998887,-185.77632999999824,350,0.0
2024-10-07 09:56:00-04:00,SHORT,484.79,484.69304200000005,41,z,1.5,0.15,60,1.7199586895949204,-0.0002715332444808104,-0.1318076675358384,0.01,0.75,489.6379,481.15407500000003,2024-10-07 15:35:00-04:00,481.15407500000003,481.25030581500005,TAKE_PROFIT,149.07292499999943,0.28700000000000003,7.920741414999384,8.207741414999385,140.86518358500004,339,0.0
2024-10-07 15:41:00-04:00,SHORT,481.43,481.33371400000004,41,z,1.5,0.15,60,1.2250815209562023,-0.004053553176472113,-1.967675782923095,0.01,0.75,486.2443,477.819275,2024-10-07 15:59:00-04:00,482.06,482.156412,FORCED_EOD,-25.829999999999814,0.28700000000000003,7.900617999997962,8.187617999997963,-34.017617999997775,18,0.0
2024-10-08 11:03:00-04:00,LONG,488.24,488.337648,40,z,1.5,0.15,60,-1.653527250050289,-0.005036232934190721,-2.4382921750883497,0.01,0.75,483.3576,491.90180000000004,2024-10-08 15:59:00-04:00,489.33,489.232134,FORCED_EOD,43.599999999999,0.28,7.820560000000114,8.100560000000113,35.499439999998884,296,0.0
2024-10-09 10:08:00-04:00,LONG,489.28,489.37785599999995,40,z,1.5,0.15,60,-2.5269880118808308,-0.0007541331484746526,-0.36880881626149176,0.01,0.75,484.38719999999995,492.9496,2024-10-09 14:28:00-04:00,492.9496,492.85101008,TAKE_PROFIT,146.7840000000001,0.28,7.85783679999895,8.137836799998949,138.64616320000115,260,0.0
2024-10-09 14:37:00-04:00,LONG,492.48,492.57849600000003,40,z,1.5,0.15,60,-2.187635458817967,0.0017198166710490894,0.841076342976578,0.01,0.75,487.5552,496.1736,2024-10-09 15:59:00-04:00,493.17,493.071366,FORCED_EOD,27.59999999999991,0.28,7.885200000000623,8.165200000000622,19.434799999999285,82,0.0
2024-10-10 10:01:00-04:00,LONG,491.46,491.558292,40,z,1.5,0.15,60,-1.5492997763885448,-0.0039240635307105165,-1.9252986066442759,0.01,0.75,486.5454,495.14594999999997,2024-10-10 15:59:00-04:00,492.6,492.50148,FORCED_EOD,45.60000000000173,0.28,7.872480000000905,8.152480000000905,37.44752000000082,358,0.0
2024-10-11 10:23:00-04:00,LONG,493.27,493.368654,40,z,1.5,0.15,60,-1.2901181130142616,-0.0004530869464990459,-0.22220534697169114,0.01,0.75,488.33729999999997,496.969525,2024-10-11 15:59:00-04:00,493.34,493.241332,FORCED_EOD,2.799999999999727,0.28,7.892879999999423,8.172879999999422,-5.372879999999696,336,0.0
2024-10-14 10:12:00-04:00,LONG,497.97,498.069594,40,z,1.5,0.15,60,-1.3132876932433237,-0.0036652541579059415,-1.817489579280732,0.01,0.75,492.99030000000005,501.70477500000004,2024-10-14 15:59:00-04:00,497.5,497.4005,FORCED_EOD,-18.80000000000109,0.28,7.963759999997819,8.243759999997819,-27.043759999998912,347,0.0
2024-10-15 10:01:00-04:00,SHORT,497.74,497.64045200000004,40,z,1.5,0.15,60,1.5176427332584341,-0.0010759092433024844,-0.5353186440052013,0.01,0.75,502.7174,494.00695,2024-10-15 10:31:00-04:00,494.00695,494.10575139,TAKE_PROFIT,149.32199999999966,0.28,7.93397559999903,8.21397559999903,141.10802440000063,30,0.0
2024-10-15 11:18:00-04:00,LONG,493.245,493.34364899999997,40,z,1.5,0.15,60,-1.5745262859014624,0.0004222230541847463,0.21007708060960795,0.01,0.75,488.31255,496.9443375,2024-10-15 15:59:00-04:00,490.78,490.68184399999996,FORCED_EOD,-98.60000000000127,0.28,7.872199999999339,8.152199999999338,-106.75220000000061,281,0.0
2024-10-16 09:55:00-04:00,SHORT,488.505,488.407299,40,z,1.5,0.15,60,1.0337809729584013,-0.0009363819083582818,-0.4596792426322054,0.01,0.75,493.39005,484.8412125,2024-10-16 15:59:00-04:00,490.93,491.028186,FORCED_EOD,-97.00000000000045,0.28,7.8354799999988245,8.115479999998824,-105.11547999999928,364,0.0
2024-10-17 09:56:00-04:00,LONG,494.33,494.42886599999997,40,z,1.5,0.15,60,-1.4046383124159947,-0.0005935481617343834,-0.29427524310625586,0.01,0.75,489.38669999999996,498.037475,2024-10-17 15:59:00-04:00,491.35,491.25173,FORCED_EOD,-119.19999999999845,0.28,7.885440000000017,8.165440000000016,-127.36543999999847,363,0.0
2024-10-18 09:48:00-04:00,SHORT,494.46,494.361108,40,z,1.5,0.15,60,1.898369990099465,0.0014159211761538648,0.6990827623024529,0.01,0.75,499.40459999999996,490.75154999999995,2024-10-18 15:59:00-04:00,494.51,494.608902,FORCED_EOD,-2.0000000000004547,0.28,7.911759999999504,8.191759999999503,-10.191759999999958,371,-1.7763568394002505e-15
2024-10-21 10:17:00-04:00,LONG,496.0699,496.16911398,40,z,1.5,0.15,60,-1.612795068995032,-0.0024829271142691378,-1.2262432139241355,0.01,0.75,491.10920100000004,499.79042425,2024-10-21 15:59:00-04:00,495.48,495.38090400000004,FORCED_EOD,-23.596000000000004,0.28,7.932399199999054,8.212399199999053,-31.80839919999906,342,0.0
2024-10-22 09:57:00-04:00,LONG,493.73,493.828746,40,z,1.5,0.15,60,-1.5122419884313647,-0.0036808483122130354,-1.8122104537933978,0.01,0.75,488.7927,497.432975,2024-10-22 14:03:00-04:00,497.432975,497.333488405,TAKE_PROFIT,148.11899999999923,0.28,7.929303799999161,8.20930379999916,139.90969620000007,246,0.0
2024-10-22 14:54:00-04:00,SHORT,495.7699,495.67074602,40,z,1.5,0.15,60,1.2911815201400785,-0.006431550322320824,-3.1664773279398446,0.01,0.75,500.727599,492.05162575,2024-10-22 15:59:00-04:00,496.03,496.12920599999995,FORCED_EOD,-10.403999999998632,0.28,7.934399199998552,8.214399199998551,-18.618399199997185,65,0.0
2024-10-23 10:06:00-04:00,SHORT,492.39,492.291522,40,z,1.5,0.15,60,2.0051394653963417,0.003376551793113639,1.6675776340650827,0.01,0.75,497.3139,488.697075,2024-10-23 13:01:00-04:00,488.697075,488.79481441499996,TAKE_PROFIT,147.7170000000001,0.28,7.84869659999913,8.12869659999913,139.58830340000097,175,0.0
2024-10-23 13:03:00-04:00,SHORT,488.475,488.37730500000004,40,z,1.5,0.15,60,1.3173950938573,0.006023753304665317,2.97495104457505,0.01,0.75,493.35975,484.8114375,2024-10-23 15:59:00-04:00,488.37,488.467674,FORCED_EOD,4.200000000000728,0.28,7.8147599999988415,8.09475999999884,-3.894759999998114,176,0.0
2024-10-24 09:50:00-04:00,SHORT,490.44,490.34191200000004,40,z,1.5,0.15,60,0.6805228204409532,0.0007082645288835504,0.34797744568578537,0.01,0.75,495.3444,486.7617,2024-10-24 15:59:00-04:00,492.33,492.42846599999996,FORCED_EOD,-75.59999999999945,0.28,7.862159999997402,8.142159999997402,-83.74215999999686,369,0.0
2024-10-25 09:59:00-04:00,LONG,499.03,499.129806,40,z,1.5,0.15,60,-0.5120064584047901,-0.0026794227225196542,-1.328511374279742,0.01,0.75,494.0397,502.772725,2024-10-25 15:59:00-04:00,495.28,495.180944,FORCED_EOD,-150.0,0.28,7.954479999998512,8.234479999998511,-158.2344799999985,360,0.0
2024-10-28 10:26:00-04:00,SHORT,497.46,497.360508,40,z,1.5,0.15,60,1.172339236069518,0.003046010103450809,1.5153595663657597,0.01,0.75,502.4346,493.72905,2024-10-28 15:59:00-04:00,495.4,495.49908,FORCED_EOD,82.40000000000009,0.28,7.942880000000514,8.222880000000513,74.17711999999958,333,0.0
2024-10-29 09:47:00-04:00,LONG,495.58,495.67911599999996,40,z,1.5,0.15,60,-0.8300236177523262,-0.0009669342641653307,-0.47893221038378897,0.01,0.75,490.6242,499.29685,2024-10-29 13:01:00-04:00,499.29685,499.19699063,TAKE_PROFIT,148.6740000000009,0.28,7.95901479999884,8.23901479999884,140.43498520000205,194,0.0
2024-10-29 13:11:00-04:00,LONG,499.7,499.79994,40,z,1.5,0.15,60,-1.1241032884163207,-0.0007034352873017541,-0.3484185321534028,0.01,0.75,494.703,503.44775,2024-10-29 15:59:00-04:00,500.14,500.039972,FORCED_EOD,17.59999999999991,0.28,7.998720000000503,8.278720000000503,9.321279999999406,168,-1.7763568394002505e-15
2024-10-30 10:46:00-04:00,LONG,499.78,499.87995599999994,40,z,1.5,0.15,60,-0.8359922325723903,0.00011610483922616177,0.05791309380600751,0.01,0.75,494.7822,503.52835,2024-10-30 15:59:00-04:00,496.4,496.30072,FORCED_EOD,-135.19999999999982,0.28,7.969439999997121,8.24943999999712,-143.44943999999694,313,0.0
