variant,signal_time,entry_time,exit_time,direction,source_dislocation,signal_z,signal_residual,signal_fair_qqq,signal_qqq_close,signal_qqq_vwap,entry_reference,entry_price,exit_reference,exit_price,shares,stop_usd_per_share,target_usd_per_share,stop_price,target_price,exit_reason,duration_bars,gross_pnl,slippage,commissions,costs,net_pnl
reverse_dollar_bracket,2024-10-11 12:32:00-04:00,2024-10-11 12:33:00-04:00,2024-10-11 15:59:00-04:00,SHORT,LOW,-1.6151348846,0.0017531990,492.0972555695,492.9600000000,492.5584974724,492.9600000000,492.8614080000,493.3400000000,493.4386680000,40,11.0000000000,13.7500000000,503.9600000000,479.2100000000,FORCED_EOD,206,-15.2000000000,7.8904000000,0.2800000000,8.1704000000,-23.3704000000
reverse_dollar_bracket,2024-10-14 13:59:00-04:00,2024-10-14 14:00:00-04:00,2024-10-14 15:59:00-04:00,LONG,HIGH,2.5952976600,0.0013717523,496.4889401601,497.1700000000,496.9979223769,497.1750000000,497.2744350000,497.5000000000,497.4005000000,40,11.0000000000,13.7500000000,486.1750000000,510.9250000000,FORCED_EOD,119,13.0000000000,7.9574000000,0.2800000000,8.2374000000,4.7626000000
reverse_dollar_bracket,2024-10-15 15:52:00-04:00,2024-10-15 15:53:00-04:00,2024-10-15 15:59:00-04:00,SHORT,LOW,-2.5203610027,-0.0022889836,491.4548320626,490.3299000000,492.4700813047,490.3300000000,490.2319340000,490.7800000000,490.8781560000,40,11.0000000000,13.7500000000,501.3300000000,476.5800000000,FORCED_EOD,6,-18.0000000000,7.8488800000,0.2800000000,8.1288800000,-26.1288800000
reverse_dollar_bracket,2024-10-16 15:19:00-04:00,2024-10-16 15:20:00-04:00,2024-10-16 15:59:00-04:00,LONG,HIGH,2.7919674341,-0.0030295505,492.6826068540,491.1900000000,489.8960588453,491.2000000000,491.2982400000,490.9300000000,490.8318140000,40,11.0000000000,13.7500000000,480.2000000000,504.9500000000,FORCED_EOD,39,-10.8000000000,7.8570400000,0.2800000000,8.1370400000,-18.9370400000
reverse_dollar_bracket,2024-10-17 13:07:00-04:00,2024-10-17 13:08:00-04:00,2024-10-17 15:59:00-04:00,SHORT,LOW,-2.6397457957,-0.0001943467,494.5861211930,494.4900000000,493.5927695223,494.4000000000,494.3011200000,491.3500000000,491.4482700000,40,11.0000000000,13.7500000000,505.4000000000,480.6500000000,FORCED_EOD,171,122.0000000000,7.8860000000,0.2800000000,8.1660000000,113.8340000000
reverse_dollar_bracket,2024-10-21 13:29:00-04:00,2024-10-21 13:30:00-04:00,2024-10-21 15:59:00-04:00,SHORT,LOW,-2.9540363897,-0.0023693907,495.4639476828,494.2900000000,493.6972021398,494.3000000000,494.2011400000,495.4800000000,495.5790960000,40,11.0000000000,13.7500000000,505.3000000000,480.5500000000,FORCED_EOD,149,-47.2000000000,7.9182400000,0.2800000000,8.1982400000,-55.3982400000
reverse_dollar_bracket,2024-10-23 11:54:00-04:00,2024-10-23 11:55:00-04:00,2024-10-23 15:59:00-04:00,LONG,HIGH,3.0421375892,0.0017129610,490.2202718079,491.0600000000,492.4460075251,491.1200000000,491.2182240000,488.3700000000,488.2723260000,40,11.0000000000,13.7500000000,480.1200000000,504.8700000000,FORCED_EOD,244,-110.0000000000,7.8359200000,0.2800000000,8.1159200000,-118.1159200000
reverse_dollar_bracket,2024-10-24 14:20:00-04:00,2024-10-24 14:21:00-04:00,2024-10-24 15:59:00-04:00,SHORT,LOW,-2.3000057570,0.0000175642,492.1613555797,492.1700000000,491.2991582747,492.1600000000,492.0615680000,492.3300000000,492.4284660000,40,11.0000000000,13.7500000000,503.1600000000,478.4100000000,FORCED_EOD,98,-6.8000000000,7.8759200000,0.2800000000,8.1559200000,-14.9559200000
reverse_dollar_bracket,2024-10-25 14:48:00-04:00,2024-10-25 14:49:00-04:00,2024-10-25 15:59:00-04:00,SHORT,LOW,-2.5763554907,-0.0004771914,496.8971150324,496.6600000000,497.9627910002,496.6745000000,496.5751651000,495.2800000000,495.3790560000,40,11.0000000000,13.7500000000,507.6745000000,482.9245000000,FORCED_EOD,70,55.7800000000,7.9356360000,0.2800000000,8.2156360000,47.5643640000
reverse_dollar_bracket,2024-10-28 15:53:00-04:00,2024-10-28 15:54:00-04:00,2024-10-28 15:59:00-04:00,LONG,HIGH,2.4509718770,0.0010936840,495.2383657438,495.7800000000,496.6638331208,495.8100000000,495.9091620000,495.4000000000,495.3009200000,40,11.0000000000,13.7500000000,484.8100000000,509.5600000000,FORCED_EOD,5,-16.4000000000,7.9296800000,0.2800000000,8.2096800000,-24.6096800000
reverse_dollar_bracket,2024-10-29 14:57:00-04:00,2024-10-29 14:58:00-04:00,2024-10-29 15:59:00-04:00,SHORT,LOW,-2.0274879306,-0.0012392275,500.8007060019,500.1801000000,497.9638533211,500.1800000000,500.0799640000,500.1400000000,500.2400280000,39,11.0000000000,13.7500000000,511.1800000000,486.4300000000,FORCED_EOD,61,1.5600000000,7.8024960000,0.2730000000,8.0754960000,-6.5154960000
reverse_dollar_bracket,2024-10-30 15:52:00-04:00,2024-10-30 15:53:00-04:00,2024-10-30 15:59:00-04:00,SHORT,LOW,-0.9876772327,-0.0014382971,497.7959785086,497.0800000000,498.2807102975,497.0700000000,496.9705860000,496.4000000000,496.4992800000,40,11.0000000000,13.7500000000,508.0700000000,483.3200000000,FORCED_EOD,6,26.8000000000,7.9477600000,0.2800000000,8.2277600000,18.5722400000
reverse_dollar_bracket,2024-10-31 11:02:00-04:00,2024-10-31 11:03:00-04:00,2024-10-31 15:59:00-04:00,SHORT,LOW,-2.0377773589,0.0005919270,484.9221615023,485.2092000000,488.0556054092,485.2000000000,485.1029600000,483.9000000000,483.9967800000,41,11.0000000000,13.7500000000,496.2000000000,471.4500000000,FORCED_EOD,296,53.3000000000,7.9466200000,0.2870000000,8.2336200000,45.0663800000
reverse_dollar_bracket,2024-11-01 11:13:00-04:00,2024-11-01 11:14:00-04:00,2024-11-01 15:59:00-04:00,LONG,HIGH,2.4214747568,0.0008632785,489.4674532772,489.8900000000,488.2493760965,489.9000000000,489.9979800000,487.4000000000,487.3025200000,40,11.0000000000,13.7500000000,478.9000000000,503.6500000000,FORCED_EOD,285,-100.0000000000,7.8184000000,0.2800000000,8.0984000000,-108.0984000000
reverse_dollar_bracket,2024-11-04 11:32:00-05:00,2024-11-04 11:33:00-05:00,2024-11-04 15:59:00-05:00,SHORT,LOW,-2.2845025817,-0.0001549707,487.6055645741,487.5300000000,487.3696615332,487.5100000000,487.4124980000,485.9600000000,486.0571920000,41,11.0000000000,13.7500000000,498.5100000000,473.7600000000,FORCED_EOD,266,63.5500000000,7.9824540000,0.2870000000,8.2694540000,55.2805460000
reverse_dollar_bracket,2024-11-05 15:41:00-05:00,2024-11-05 15:42:00-05:00,2024-11-05 15:59:00-05:00,LONG,HIGH,2.7244539461,0.0008471073,491.4237114105,491.8400000000,491.1444055188,491.8300000000,491.9283660000,492.2500000000,492.1515500000,40,11.0000000000,13.7500000000,480.8300000000,505.5800000000,FORCED_EOD,17,16.8000000000,7.8726400000,0.2800000000,8.1526400000,8.6473600000
reverse_dollar_bracket,2024-11-07 13:15:00-05:00,2024-11-07 13:16:00-05:00,2024-11-07 15:59:00-05:00,LONG,HIGH,2.6268721692,0.0010785196,511.8379726982,512.3900000000,511.2400425458,512.3600000000,512.4624720000,513.6000000000,513.4972800000,39,11.0000000000,13.7500000000,501.3600000000,526.1100000000,FORCED_EOD,163,48.3600000000,8.0024880000,0.2730000000,8.2754880000,40.0845120000
reverse_dollar_bracket,2024-11-08 14:01:00-05:00,2024-11-08 14:02:00-05:00,2024-11-08 15:59:00-05:00,SHORT,LOW,-2.7959893280,0.0025028068,513.2854456807,514.5701000000,513.6008486160,514.5800000000,514.4770840000,514.1600000000,514.2628320000,38,11.0000000000,13.7500000000,525.5800000000,500.8300000000,FORCED_EOD,117,15.9600000000,7.8184240000,0.2660000000,8.0844240000,7.8755760000
reverse_dollar_bracket,2024-11-11 15:15:00-05:00,2024-11-11 15:16:00-05:00,2024-11-11 15:59:00-05:00,SHORT,LOW,-2.7865253782,0.0000113575,513.0458731009,513.0517000000,513.1071160055,513.0700000000,512.9673860000,513.8300000000,513.9327660000,38,11.0000000000,13.7500000000,524.0700000000,499.3200000000,FORCED_EOD,43,-28.8800000000,7.8044400000,0.2660000000,8.0704400000,-36.9504400000
reverse_dollar_bracket,2024-11-13 11:01:00-05:00,2024-11-13 11:02:00-05:00,2024-11-13 15:59:00-05:00,SHORT,LOW,-2.5192012807,-0.0008954117,511.6486361974,511.1905000000,511.6112320573,511.1800000000,511.0777640000,512.2700000000,512.3724540000,39,11.0000000000,13.7500000000,522.1800000000,497.4300000000,FORCED_EOD,297,-42.5100000000,7.9829100000,0.2730000000,8.2559100000,-50.7659100000
reverse_dollar_bracket,2024-11-14 12:50:00-05:00,2024-11-14 12:51:00-05:00,2024-11-14 15:59:00-05:00,LONG,HIGH,3.1332337925,-0.0012996833,510.4934798506,509.8300000000,510.8775917202,509.8201000000,509.9220640200,508.6700000000,508.5682660000,39,11.0000000000,13.7500000000,498.8201000000,523.5701000000,FORCED_EOD,188,-44.8539000000,7.9442227800,0.2730000000,8.2172227800,-53.0711227800
reverse_dollar_bracket,2024-11-15 15:03:00-05:00,2024-11-15 15:04:00-05:00,2024-11-15 15:59:00-05:00,SHORT,LOW,-2.6867948021,0.0013775181,495.3576358959,496.0400000000,498.0359653060,496.0400000000,495.9407920000,496.4600000000,496.5592920000,40,11.0000000000,13.7500000000,507.0400000000,482.2900000000,FORCED_EOD,55,-16.8000000000,7.9400000000,0.2800000000,8.2200000000,-25.0200000000
reverse_dollar_bracket,2024-11-18 13:02:00-05:00,2024-11-18 13:03:00-05:00,2024-11-18 15:59:00-05:00,SHORT,LOW,-2.0643632900,0.0001955964,500.5021035995,500.6000000000,499.7311088321,500.6100000000,500.5098780000,500.0100000000,500.1100020000,39,11.0000000000,13.7500000000,511.6100000000,486.8600000000,FORCED_EOD,176,23.4000000000,7.8048360000,0.2730000000,8.0778360000,15.3221640000
reverse_dollar_bracket,2024-11-19 10:52:00-05:00,2024-11-19 10:53:00-05:00,2024-11-19 15:59:00-05:00,SHORT,LOW,-2.8070524844,-0.0021620747,501.6345714032,500.5500000000,498.5855130411,500.5499000000,500.4497900200,503.3900000000,503.4906780000,39,11.0000000000,13.7500000000,511.5499000000,486.7999000000,FORCED_EOD,306,-110.7639000000,7.8307312200,0.2730000000,8.1037312200,-118.8676312200
reverse_dollar_bracket,2024-11-21 13:34:00-05:00,2024-11-21 13:35:00-05:00,2024-11-21 15:59:00-05:00,SHORT,LOW,-2.6295843698,0.0029457584,504.3443234736,505.8300000000,502.0874070705,505.8600000000,505.7588280000,504.9800000000,505.0809960000,39,11.0000000000,13.7500000000,516.8600000000,492.1100000000,FORCED_EOD,144,34.3200000000,7.8845520000,0.2730000000,8.1575520000,26.1624480000
reverse_dollar_bracket,2024-11-22 11:47:00-05:00,2024-11-22 11:48:00-05:00,2024-11-22 15:59:00-05:00,LONG,HIGH,2.1418285527,0.0034708510,502.4560499296,504.2000000000,504.6314036333,504.2300000000,504.3308460000,505.7700000000,505.6688460000,39,11.0000000000,13.7500000000,493.2300000000,517.9800000000,FORCED_EOD,251,60.0600000000,7.8780000000,0.2730000000,8.1510000000,51.9090000000
reverse_dollar_bracket,2024-11-25 10:38:00-05:00,2024-11-25 10:39:00-05:00,2024-11-25 15:59:00-05:00,SHORT,LOW,-2.7022367899,0.0013113344,506.6955526802,507.3600000000,508.5649225385,507.3400000000,507.2385320000,506.5700000000,506.6713140000,39,11.0000000000,13.7500000000,518.3400000000,493.5900000000,FORCED_EOD,320,30.0300000000,7.9084980000,0.2730000000,8.1814980000,21.8485020000
reverse_dollar_bracket,2024-11-26 15:51:00-05:00,2024-11-26 15:52:00-05:00,2024-11-26 15:59:00-05:00,LONG,HIGH,3.1065430452,-0.0017025947,510.0267688597,509.1584000000,508.5131630266,509.1400000000,509.2418280000,509.3000000000,509.1981400000,39,11.0000000000,13.7500000000,498.1400000000,522.8900000000,FORCED_EOD,7,6.2400000000,7.9438320000,0.2730000000,8.2168320000,-1.9768320000
reverse_dollar_bracket,2024-11-27 11:18:00-05:00,2024-11-27 11:19:00-05:00,2024-11-27 15:59:00-05:00,LONG,HIGH,2.4539541072,-0.0002244036,503.1028980887,502.9900000000,505.1557326512,502.9850000000,503.0855970000,505.2800000000,505.1789440000,39,11.0000000000,13.7500000000,491.9850000000,516.7350000000,FORCED_EOD,280,89.5050000000,7.8644670000,0.2730000000,8.1374670000,81.3675330000
reverse_dollar_bracket,2024-12-02 12:13:00-05:00,2024-12-02 12:14:00-05:00,2024-12-02 15:59:00-05:00,LONG,HIGH,2.4974959450,0.0026185077,514.6523787820,516.0000000000,513.9846117670,515.9900000000,516.0931980000,515.3000000000,515.1969400000,38,11.0000000000,13.7500000000,504.9900000000,529.7400000000,FORCED_EOD,225,-26.2200000000,7.8378040000,0.2660000000,8.1038040000,-34.3238040000
reverse_dollar_bracket,2024-12-03 15:32:00-05:00,2024-12-03 15:33:00-05:00,2024-12-03 15:59:00-05:00,SHORT,LOW,-2.5816411201,-0.0019101244,517.2079314818,516.2200000000,515.2973974684,516.2000000000,516.0967600000,516.9100000000,517.0133820000,38,11.0000000000,13.7500000000,527.2000000000,502.4500000000,FORCED_EOD,26,-26.9800000000,7.8516360000,0.2660000000,8.1176360000,-35.0976360000
reverse_dollar_bracket,2024-12-04 14:03:00-05:00,2024-12-04 14:04:00-05:00,2024-12-04 15:59:00-05:00,SHORT,LOW,-2.5900307619,-0.0016308354,522.8224373574,521.9698000000,521.2033057342,521.9150000000,521.8106170000,523.2500000000,523.3546500000,38,11.0000000000,13.7500000000,532.9150000000,508.1650000000,FORCED_EOD,115,-50.7300000000,7.9432540000,0.2660000000,8.2092540000,-58.9392540000
reverse_dollar_bracket,2024-12-05 12:15:00-05:00,2024-12-05 12:16:00-05:00,2024-12-05 15:59:00-05:00,SHORT,LOW,-2.1870402895,-0.0042385571,526.0296065000,523.8000000000,522.9872888325,523.8000000000,523.6952400000,521.8000000000,521.9043600000,38,11.0000000000,13.7500000000,534.8000000000,510.0500000000,FORCED_EOD,223,76.0000000000,7.9465600000,0.2660000000,8.2125600000,67.7874400000
reverse_dollar_bracket,2024-12-06 13:41:00-05:00,2024-12-06 13:42:00-05:00,2024-12-06 15:59:00-05:00,SHORT,LOW,-2.2632334740,0.0028381977,524.7905407091,526.2800000000,525.3635597189,526.2800000000,526.1747440000,526.5100000000,526.6153020000,38,11.0000000000,13.7500000000,537.2800000000,512.5300000000,FORCED_EOD,137,-8.7400000000,8.0012040000,0.2660000000,8.2672040000,-17.0072040000
reverse_dollar_bracket,2024-12-12 13:09:00-05:00,2024-12-12 13:10:00-05:00,2024-12-12 15:59:00-05:00,SHORT,LOW,-2.6995724979,-0.0037621586,530.4556582947,528.4600000000,527.7458737111,528.4601000000,528.3544079800,526.5000000000,526.6053000000,37,11.0000000000,13.7500000000,539.4601000000,514.7101000000,FORCED_EOD,169,72.5237000000,7.8067047400,0.2590000000,8.0657047400,64.4579952600
reverse_dollar_bracket,2024-12-17 12:30:00-05:00,2024-12-17 12:31:00-05:00,2024-12-17 15:59:00-05:00,SHORT,LOW,-1.9367840215,-0.0067080302,539.7405962317,536.1200000000,535.7792940050,536.0500000000,535.9427900000,535.8500000000,535.9571700000,37,11.0000000000,13.7500000000,547.0500000000,522.3000000000,FORCED_EOD,208,7.4000000000,7.9320600000,0.2590000000,8.1910600000,-0.7910600000
reverse_dollar_bracket,2024-12-18 15:40:00-05:00,2024-12-18 15:41:00-05:00,2024-12-18 15:59:00-05:00,LONG,HIGH,2.8725864690,0.0034284130,515.2734298517,517.0400000000,528.8480709127,517.0200000000,517.1234040000,516.5300000000,516.4266940000,38,11.0000000000,13.7500000000,506.0200000000,530.7700000000,FORCED_EOD,18,-18.6200000000,7.8549800000,0.2660000000,8.1209800000,-26.7409800000
reverse_dollar_bracket,2024-12-19 11:20:00-05:00,2024-12-19 11:21:00-05:00,2024-12-19 15:59:00-05:00,SHORT,LOW,-2.8284754733,-0.0057995403,520.8607529049,517.8400000000,518.6452680473,517.7700000000,517.6664460000,514.1700000000,514.2728340000,38,11.0000000000,13.7500000000,528.7700000000,504.0200000000,FORCED_EOD,278,136.8000000000,7.8427440000,0.2660000000,8.1087440000,128.6912560000
