variant,signal_time,entry_time,exit_time,direction,source_dislocation,signal_z,signal_residual,signal_fair_qqq,signal_qqq_close,signal_qqq_vwap,entry_reference,entry_price,exit_reference,exit_price,shares,stop_usd_per_share,target_usd_per_share,stop_price,target_price,exit_reason,duration_bars,gross_pnl,slippage,commissions,costs,net_pnl
normal_dollar_bracket,2024-10-30 12:54:00-04:00,2024-10-30 12:55:00-04:00,2024-10-30 15:54:00-04:00,LONG,LOW,-3.4648336213,-0.0013656042,499.9727648950,499.2900000000,498.9402790908,499.2300000000,499.3298460000,496.4800000000,496.3807040000,40,2.7500000000,10.5000000000,496.4800000000,509.7300000000,STOP,179,-110.0000000000,7.9656800000,0.2800000000,8.2456800000,-118.2456800000
normal_dollar_bracket,2024-10-30 15:57:00-04:00,2024-10-30 15:58:00-04:00,2024-10-30 15:59:00-04:00,SHORT,HIGH,3.0282791812,0.0006008670,495.7821009039,496.0800000000,498.1901472703,496.0800000000,495.9807840000,496.4000000000,496.4992800000,40,2.7500000000,10.5000000000,498.8300000000,485.5800000000,FORCED_EOD,1,-12.8000000000,7.9398400000,0.2800000000,8.2198400000,-21.0198400000
normal_dollar_bracket,2024-10-31 15:09:00-04:00,2024-10-31 15:10:00-04:00,2024-10-31 15:59:00-04:00,LONG,LOW,-3.1529472232,-0.0006245222,485.8134012343,485.5100000000,486.3263259456,485.4900000000,485.5870980000,483.9000000000,483.8032200000,41,2.7500000000,10.5000000000,482.7400000000,495.9900000000,FORCED_EOD,49,-65.1900000000,7.9489980000,0.2870000000,8.2359980000,-73.4259980000
normal_dollar_bracket,2024-11-04 11:31:00-05:00,2024-11-04 11:32:00-05:00,2024-11-04 12:06:00-05:00,LONG,LOW,-3.5858157420,-0.0002922259,487.9125806862,487.7700000000,487.3680020236,487.8800000000,487.9775760000,485.1300000000,485.0329740000,40,2.7500000000,10.5000000000,485.1300000000,498.3800000000,STOP,34,-110.0000000000,7.7840800000,0.2800000000,8.0640800000,-118.0640800000
normal_dollar_bracket,2024-11-04 15:34:00-05:00,2024-11-04 15:35:00-05:00,2024-11-04 15:59:00-05:00,SHORT,HIGH,3.7879208823,-0.0002060304,486.3101946730,486.2100000000,487.0329682019,486.2500000000,486.1527500000,485.9600000000,486.0571920000,41,2.7500000000,10.5000000000,489.0000000000,475.7500000000,FORCED_EOD,24,11.8900000000,7.9721220000,0.2870000000,8.2591220000,3.6308780000
normal_dollar_bracket,2024-11-05 15:40:00-05:00,2024-11-05 15:41:00-05:00,2024-11-05 15:59:00-05:00,SHORT,HIGH,3.0281446190,0.0008235874,491.4851190412,491.8899000000,491.1422991507,491.8700000000,491.7716260000,492.2500000000,492.3484500000,40,2.7500000000,10.5000000000,494.6200000000,481.3700000000,FORCED_EOD,18,-15.2000000000,7.8729600000,0.2800000000,8.1529600000,-23.3529600000
normal_dollar_bracket,2024-11-07 15:43:00-05:00,2024-11-07 15:44:00-05:00,2024-11-07 15:59:00-05:00,LONG,LOW,-3.1530542112,-0.0002775578,513.8376196354,513.6950000000,511.9641103331,513.6900000000,513.7927380000,513.6000000000,513.4972800000,38,2.7500000000,10.5000000000,510.9400000000,524.1900000000,FORCED_EOD,15,-3.4200000000,7.8074040000,0.2660000000,8.0734040000,-11.4934040000
normal_dollar_bracket,2024-11-08 13:59:00-05:00,2024-11-08 14:00:00-05:00,2024-11-08 15:59:00-05:00,LONG,LOW,-3.0161919938,0.0027197254,513.2241711768,514.6200000000,513.5972333000,514.6000000000,514.7029200000,514.1600000000,514.0571680000,38,2.7500000000,10.5000000000,511.8500000000,525.1000000000,FORCED_EOD,119,-16.7200000000,7.8185760000,0.2660000000,8.0845760000,-24.8045760000
normal_dollar_bracket,2024-11-11 13:18:00-05:00,2024-11-11 13:19:00-05:00,2024-11-11 15:59:00-05:00,LONG,LOW,-3.0463222796,0.0016281657,510.6086445050,511.4400000000,513.3077563364,511.4000000000,511.5022800000,513.8300000000,513.7272340000,39,2.7500000000,10.5000000000,508.6500000000,521.9000000000,FORCED_EOD,160,94.7700000000,7.9967940000,0.2730000000,8.2697940000,86.5002060000
normal_dollar_bracket,2024-11-13 11:00:00-05:00,2024-11-13 11:01:00-05:00,2024-11-13 15:59:00-05:00,LONG,LOW,-3.2225077116,-0.0009973877,511.9595221057,511.4489000000,511.6124312544,511.4300000000,511.5322860000,512.2700000000,512.1675460000,39,2.7500000000,10.5000000000,508.6800000000,521.9300000000,FORCED_EOD,298,32.7600000000,7.9848600000,0.2730000000,8.2578600000,24.5021400000
normal_dollar_bracket,2024-11-14 12:49:00-05:00,2024-11-14 12:50:00-05:00,2024-11-14 15:59:00-05:00,SHORT,HIGH,3.2634098075,-0.0008069400,509.5111449200,509.1000000000,510.8964285177,509.0500000000,508.9481900000,508.6700000000,508.7717340000,39,2.7500000000,10.5000000000,511.8000000000,498.5500000000,FORCED_EOD,189,14.8200000000,7.9382160000,0.2730000000,8.2112160000,6.6087840000
normal_dollar_bracket,2024-11-18 13:01:00-05:00,2024-11-18 13:02:00-05:00,2024-11-18 15:59:00-05:00,LONG,LOW,-3.0819027504,0.0000138671,500.5930582022,500.6000000000,499.7290017895,500.5842000000,500.6843168400,500.0100000000,499.9099980000,39,2.7500000000,10.5000000000,497.8342000000,511.0842000000,FORCED_EOD,177,-22.3938000000,7.8046347600,0.2730000000,8.0776347600,-30.4714347600
normal_dollar_bracket,2024-11-19 10:51:00-05:00,2024-11-19 10:52:00-05:00,2024-11-19 15:59:00-05:00,LONG,LOW,-3.2059485010,-0.0021357837,501.4510910896,500.3801000000,498.5460361932,500.3850000000,500.4850770000,503.3900000000,503.2893220000,39,2.7500000000,10.5000000000,497.6350000000,510.8850000000,FORCED_EOD,307,117.1950000000,7.8294450000,0.2730000000,8.1024450000,109.0925550000
normal_dollar_bracket,2024-11-20 13:19:00-05:00,2024-11-20 13:20:00-05:00,2024-11-20 15:33:00-05:00,SHORT,HIGH,3.4495293392,0.0015844423,498.5900129178,499.3800000000,499.7817417104,499.3900000000,499.2901220000,502.1400000000,502.2404280000,40,2.7500000000,10.5000000000,502.1400000000,488.8900000000,STOP,133,-110.0000000000,8.0122400000,0.2800000000,8.2922400000,-118.2922400000
normal_dollar_bracket,2024-11-20 15:40:00-05:00,2024-11-20 15:41:00-05:00,2024-11-20 15:59:00-05:00,LONG,LOW,-3.0431264479,0.0000633303,502.5881709287,502.6200000000,499.8271322520,502.6200000000,502.7205240000,503.1900000000,503.0893620000,39,2.7500000000,10.5000000000,499.8700000000,513.1200000000,FORCED_EOD,18,22.2300000000,7.8453180000,0.2730000000,8.1183180000,14.1116820000
normal_dollar_bracket,2024-11-21 12:04:00-05:00,2024-11-21 12:05:00-05:00,2024-11-21 12:33:00-05:00,SHORT,HIGH,3.0387105196,0.0085918834,497.7533611534,502.0300000000,501.4394249662,502.0000000000,501.8996000000,504.7500000000,504.8509500000,39,2.7500000000,10.5000000000,504.7500000000,491.5000000000,STOP,28,-107.2500000000,7.8526500000,0.2730000000,8.1256500000,-115.3756500000
normal_dollar_bracket,2024-11-21 15:50:00-05:00,2024-11-21 15:51:00-05:00,2024-11-21 15:59:00-05:00,SHORT,HIGH,3.0551258653,0.0034591843,503.4185823370,505.1600000000,502.8407270987,505.1600000000,505.0589680000,504.9800000000,505.0809960000,39,2.7500000000,10.5000000000,507.9100000000,494.6600000000,FORCED_EOD,8,7.0200000000,7.8790920000,0.2730000000,8.1520920000,-1.1320920000
normal_dollar_bracket,2024-11-22 15:55:00-05:00,2024-11-22 15:56:00-05:00,2024-11-22 15:59:00-05:00,LONG,LOW,-3.8985916392,0.0017868887,505.0873650767,505.9899000000,505.0762623760,506.0100000000,506.1112020000,505.7700000000,505.6688460000,39,2.7500000000,10.5000000000,503.2600000000,516.5100000000,FORCED_EOD,3,-9.3600000000,7.8918840000,0.2730000000,8.1648840000,-17.5248840000
normal_dollar_bracket,2024-11-25 15:50:00-05:00,2024-11-25 15:51:00-05:00,2024-11-25 15:59:00-05:00,LONG,LOW,-3.8370503421,-0.0015990507,507.2411042332,506.4300000000,507.2794247430,506.4200000000,506.5212840000,506.5700000000,506.4686860000,39,2.7500000000,10.5000000000,503.6700000000,516.9200000000,FORCED_EOD,8,5.8500000000,7.9013220000,0.2730000000,8.1743220000,-2.3243220000
normal_dollar_bracket,2024-11-26 15:50:00-05:00,2024-11-26 15:51:00-05:00,2024-11-26 15:59:00-05:00,SHORT,HIGH,3.8770057867,-0.0017954953,509.9457051208,509.0301000000,508.5107508057,509.0300000000,508.9281940000,509.3000000000,509.4018600000,39,2.7500000000,10.5000000000,511.7800000000,498.5300000000,FORCED_EOD,8,-10.5300000000,7.9429740000,0.2730000000,8.2159740000,-18.7459740000
normal_dollar_bracket,2024-11-27 15:03:00-05:00,2024-11-27 15:04:00-05:00,2024-11-27 15:59:00-05:00,LONG,LOW,-3.0527889869,-0.0019880010,506.4161558459,505.4094000000,504.5263582285,505.4100000000,505.5110820000,505.2800000000,505.1789440000,39,2.7500000000,10.5000000000,502.6600000000,515.9100000000,FORCED_EOD,55,-5.0700000000,7.8833820000,0.2730000000,8.1563820000,-13.2263820000
normal_dollar_bracket,2024-12-02 15:50:00-05:00,2024-12-02 15:51:00-05:00,2024-12-02 15:59:00-05:00,SHORT,HIGH,3.0069184081,0.0028725231,513.8039861700,515.2799000000,514.5450219579,515.2700000000,515.1669460000,515.3000000000,515.4030600000,38,2.7500000000,10.5000000000,518.0200000000,504.7700000000,FORCED_EOD,8,-1.1400000000,7.8323320000,0.2660000000,8.0983320000,-9.2383320000
