stop_usd,target_usd,sessions,raw_bars,trades,active_trade_days,generated_flat_signals,ignored_signals_while_open,gross_pnl,costs,commissions,slippage,net_pnl,net_return_pct,win_rate_pct,profit_factor,net_sharpe,net_sortino,max_drawdown_usd_daily,max_drawdown_pct_daily,avg_net_trade,avg_duration_bars,stops,targets,forced_eod,avg_gross_risk_usd,avg_gross_reward_usd
2.5000000000,9.2500000000,250.0000000000,96960.0000000000,230.0000000000,206.0000000000,230.0000000000,574.0000000000,2970.5538000000,1878.6943756398,63.0560000000,1815.6383756398,1091.8594243602,1.0918594244,42.6086956522,1.1457476726,0.6988509208,1.3997922208,1537.8090378599,1.5233395993,4.7472148885,114.3695652174,42.0000000000,8.0000000000,180.0000000000,97.9130434783,362.2782608696
2.7500000000,9.7500000000,250.0000000000,96960.0000000000,225.0000000000,206.0000000000,225.0000000000,579.0000000000,2910.6073000000,1837.9137623398,61.6560000000,1776.2577623398,1072.6935376602,1.0726935377,44.0000000000,1.1469807089,0.6924799332,1.3652994853,1493.6212458599,1.4795566458,4.7675268340,120.8311111111,35.0000000000,6.0000000000,184.0000000000,107.6533333333,381.6800000000
2.7500000000,10.0000000000,250.0000000000,96960.0000000000,225.0000000000,206.0000000000,225.0000000000,579.0000000000,2906.6073000000,1837.9009623398,61.6560000000,1776.2449623398,1068.7063376602,1.0687063377,44.0000000000,1.1464343819,0.6892344463,1.3602714229,1484.3693958599,1.4702353846,4.7498059452,121.1022222222,35.0000000000,5.0000000000,185.0000000000,107.6533333333,391.4666666667
3.7500000000,9.2500000000,250.0000000000,96960.0000000000,221.0000000000,206.0000000000,221.0000000000,583.0000000000,2916.1575000000,1805.0508182998,60.4940000000,1744.5568182998,1111.1066817002,1.1111066817,43.8914027149,1.1458040404,0.6881712484,1.2606828130,1409.6775618599,1.3978503489,5.0276320439,129.1085972851,22.0000000000,8.0000000000,191.0000000000,146.6402714932,361.7126696833
3.7500000000,8.7500000000,250.0000000000,96960.0000000000,223.0000000000,206.0000000000,223.0000000000,581.0000000000,2942.2275000000,1821.3699642998,61.0750000000,1760.2949642998,1120.8575357002,1.1208575357,43.4977578475,1.1435240526,0.6860967374,1.2713971084,1428.1812618600,1.4165007348,5.0262669762,127.6860986547,23.0000000000,11.0000000000,189.0000000000,146.7208520179,342.3486547085
3.0000000000,8.5000000000,250.0000000000,96960.0000000000,228.0000000000,206.0000000000,228.0000000000,576.0000000000,2942.8325000000,1862.1400132998,62.4610000000,1799.6790132998,1080.6924867002,1.0806924867,43.4210526316,1.1399804410,0.6801687533,1.2979248148,1666.8897958599,1.6524129010,4.7398793276,118.4868421053,35.0000000000,11.0000000000,182.0000000000,117.4078947368,332.6557017544
2.5000000000,8.5000000000,250.0000000000,96960.0000000000,232.0000000000,206.0000000000,232.0000000000,572.0000000000,2935.1238000000,1895.0250216398,63.6370000000,1831.3880216398,1040.0987783602,1.0400987784,42.2413793103,1.1363314168,0.6664338406,1.3335810934,1565.5645878599,1.5513294910,4.4831843895,112.5517241379,43.0000000000,11.0000000000,178.0000000000,97.9633620690,333.0754310345
3.0000000000,10.5000000000,250.0000000000,96960.0000000000,224.0000000000,206.0000000000,224.0000000000,580.0000000000,2888.3725000000,1829.5579492998,61.3270000000,1768.2309492998,1058.8145507002,1.0588145507,44.1964285714,1.1411002388,0.6593129912,1.2729276243,1592.8749958600,1.5776961519,4.7268506728,122.6339285714,34.0000000000,5.0000000000,185.0000000000,117.3348214286,410.6718750000
3.2500000000,8.7500000000,250.0000000000,96960.0000000000,226.0000000000,206.0000000000,226.0000000000,578.0000000000,2905.8475000000,1845.7736162998,61.8940000000,1783.8796162998,1060.0738837002,1.0600738837,42.9203539823,1.1352242282,0.6531386074,1.2400960366,1634.0451378600,1.6200141262,4.6905924058,123.2831858407,29.0000000000,11.0000000000,186.0000000000,127.1526548673,342.3340707965
2.7500000000,8.0000000000,250.0000000000,96960.0000000000,229.0000000000,206.0000000000,229.0000000000,575.0000000000,2849.8173000000,1870.4720763398,62.7900000000,1807.6820763398,979.3452236602,0.9793452237,43.2314410480,1.1305053281,0.6491560263,1.2465557530,1558.3841958599,1.5448610901,4.2766166972,117.0349344978,36.0000000000,11.0000000000,182.0000000000,107.7183406114,313.3624454148
3.0000000000,9.0000000000,250.0000000000,96960.0000000000,227.0000000000,206.0000000000,227.0000000000,577.0000000000,2862.8225000000,1853.9063952998,62.1670000000,1791.7393952998,1008.9161047002,1.0089161047,43.6123348018,1.1311444800,0.6464912914,1.2124283017,1648.3860958599,1.6337217752,4.4445643379,119.7224669604,35.0000000000,9.0000000000,183.0000000000,117.3700440529,352.1101321586
2.7500000000,9.5000000000,250.0000000000,96960.0000000000,226.0000000000,206.0000000000,226.0000000000,578.0000000000,2827.9373000000,1846.0149883398,61.9290000000,1784.0859883398,981.9223116602,0.9819223117,43.8053097345,1.1340148890,0.6437352121,1.2506093478,1502.8730958599,1.4888798920,4.3447889896,120.2964601770,35.0000000000,6.0000000000,185.0000000000,107.6515486726,371.8871681416
3.2500000000,9.2500000000,250.0000000000,96960.0000000000,224.0000000000,206.0000000000,224.0000000000,580.0000000000,2859.2775000000,1829.4503702998,61.3130000000,1768.1373702998,1029.8271297002,1.0298271297,43.3035714286,1.1342515458,0.6431309628,1.2053071966,1615.5414378600,1.6013280504,4.5974425433,124.6517857143,28.0000000000,8.0000000000,188.0000000000,127.0837053571,361.6997767857
2.5000000000,10.5000000000,250.0000000000,96960.0000000000,228.0000000000,206.0000000000,228.0000000000,576.0000000000,2860.1638000000,1862.4388576398,62.5030000000,1799.9358576398,997.7249423602,0.9977249424,42.9824561404,1.1342224734,0.6329916020,1.2807603094,1491.5497878599,1.4767294919,4.3759865893,116.5263157895,42.0000000000,5.0000000000,181.0000000000,97.9057017544,411.2039473684
3.0000000000,10.2500000000,250.0000000000,96960.0000000000,224.0000000000,206.0000000000,224.0000000000,580.0000000000,2836.3725000000,1829.5595492998,61.3270000000,1768.2325492998,1006.8129507002,1.0068129507,44.1964285714,1.1341703773,0.6327667294,1.2109119666,1602.1268458599,1.5870287851,4.4947006728,122.5267857143,34.0000000000,5.0000000000,185.0000000000,117.3348214286,400.8939732143
2.5000000000,9.0000000000,250.0000000000,96960.0000000000,231.0000000000,206.0000000000,231.0000000000,573.0000000000,2855.1138000000,1886.7914036398,63.3430000000,1823.4484036398,968.3223963602,0.9683223964,42.4242424242,1.1273765192,0.6318419577,1.2422597150,1547.0608878599,1.5326675763,4.1918718457,113.6839826840,43.0000000000,9.0000000000,179.0000000000,97.9329004329,352.5584415584
3.7500000000,8.5000000000,250.0000000000,96960.0000000000,223.0000000000,206.0000000000,223.0000000000,581.0000000000,2829.4775000000,1821.3712142998,61.0750000000,1760.2962142998,1008.1062857002,1.0081062857,43.4977578475,1.1290864315,0.6274722524,1.1446315174,1437.4331118600,1.4258289102,4.5206559897,127.1300448430,23.0000000000,11.0000000000,189.0000000000,146.7208520179,332.5672645740
3.7500000000,10.5000000000,250.0000000000,96960.0000000000,219.0000000000,206.0000000000,219.0000000000,585.0000000000,2805.7675000000,1788.7953002998,59.9410000000,1728.8543002998,1016.9721997002,1.0169721997,44.2922374429,1.1344760396,0.6254866300,1.1554095250,1363.4183118599,1.3512591506,4.6437086744,131.4885844749,22.0000000000,5.0000000000,192.0000000000,146.6267123288,410.5547945205
3.0000000000,8.2500000000,250.0000000000,96960.0000000000,228.0000000000,206.0000000000,228.0000000000,576.0000000000,2830.0825000000,1862.1289632998,62.4610000000,1799.6679632998,967.9535367002,0.9679535367,43.4210526316,1.1253777374,0.6198964677,1.1637019878,1676.1416458599,1.6617614514,4.2454102487,118.3421052632,35.0000000000,11.0000000000,182.0000000000,117.4078947368,322.8717105263
3.0000000000,9.7500000000,250.0000000000,96960.0000000000,224.0000000000,206.0000000000,224.0000000000,580.0000000000,2788.3725000000,1829.5739492998,61.3270000000,1768.2469492998,958.7985507002,0.9587985507,44.1964285714,1.1277718599,0.6087183227,1.1536440167,1620.6305458600,1.6057000144,4.2803506728,122.1473214286,34.0000000000,6.0000000000,184.0000000000,117.3348214286,381.3381696429
2.5000000000,10.2500000000,250.0000000000,96960.0000000000,228.0000000000,206.0000000000,228.0000000000,576.0000000000,2808.1638000000,1862.4404576398,62.5030000000,1799.9374576398,945.7233423602,0.9457233424,42.9824561404,1.1272267744,0.6058682565,1.2145494777,1500.8016378599,1.4860475451,4.1479093963,116.4210526316,42.0000000000,5.0000000000,181.0000000000,97.9057017544,401.4133771930
3.0000000000,10.0000000000,250.0000000000,96960.0000000000,224.0000000000,206.0000000000,224.0000000000,580.0000000000,2784.3725000000,1829.5611492998,61.3270000000,1768.2341492998,954.8113507002,0.9548113507,44.1964285714,1.1272405158,0.6056680467,1.1489022016,1611.3786958600,1.5963634057,4.2625506728,122.4196428571,34.0000000000,5.0000000000,185.0000000000,117.3348214286,391.1160714286
2.5000000000,8.2500000000,250.0000000000,96960.0000000000,232.0000000000,206.0000000000,232.0000000000,572.0000000000,2822.3738000000,1895.0139716398,63.6370000000,1831.3769716398,927.3598283602,0.9273598284,42.2413793103,1.1215543040,0.6051121249,1.1902582139,1574.8164378599,1.5606634300,3.9972406395,112.4094827586,43.0000000000,11.0000000000,178.0000000000,97.9633620690,323.2790948276
3.7500000000,10.2500000000,250.0000000000,96960.0000000000,219.0000000000,206.0000000000,219.0000000000,585.0000000000,2753.7675000000,1788.7969002998,59.9410000000,1728.8559002998,964.9705997002,0.9649705997,44.2922374429,1.1275997757,0.5988423843,1.0968564100,1372.6701618599,1.3605734195,4.4062584461,131.3789954338,22.0000000000,5.0000000000,192.0000000000,146.6267123288,400.7796803653
13.2500000000,9.2500000000,250.0000000000,96960.0000000000,211.0000000000,206.0000000000,211.0000000000,593.0000000000,2734.5332000000,1723.3323554398,57.6520000000,1665.6803554398,1011.2008445602,1.0112008446,43.6018957346,1.1353849343,0.5939698005,1.0291657481,1297.3460738600,1.2871557407,4.7924210643,143.6824644550,0.0000000000,8.0000000000,203.0000000000,517.1895734597,361.0568720379
13.5000000000,9.2500000000,250.0000000000,96960.0000000000,211.0000000000,206.0000000000,211.0000000000,593.0000000000,2734.5332000000,1723.3323554398,57.6520000000,1665.6803554398,1011.2008445602,1.0112008446,43.6018957346,1.1353849343,0.5939698005,1.0291657481,1297.3460738600,1.2871557407,4.7924210643,143.6824644550,0.0000000000,8.0000000000,203.0000000000,526.9478672986,361.0568720379
13.7500000000,9.2500000000,250.0000000000,96960.0000000000,211.0000000000,206.0000000000,211.0000000000,593.0000000000,2734.5332000000,1723.3323554398,57.6520000000,1665.6803554398,1011.2008445602,1.0112008446,43.6018957346,1.1353849343,0.5939698005,1.0291657481,1297.3460738600,1.2871557407,4.7924210643,143.6824644550,0.0000000000,8.0000000000,203.0000000000,536.7061611374,361.0568720379
14.0000000000,9.2500000000,250.0000000000,96960.0000000000,211.0000000000,206.0000000000,211.0000000000,593.0000000000,2734.5332000000,1723.3323554398,57.6520000000,1665.6803554398,1011.2008445602,1.0112008446,43.6018957346,1.1353849343,0.5939698005,1.0291657481,1297.3460738600,1.2871557407,4.7924210643,143.6824644550,0.0000000000,8.0000000000,203.0000000000,546.4644549763,361.0568720379
14.2500000000,9.2500000000,250.0000000000,96960.0000000000,211.0000000000,206.0000000000,211.0000000000,593.0000000000,2734.5332000000,1723.3323554398,57.6520000000,1665.6803554398,1011.2008445602,1.0112008446,43.6018957346,1.1353849343,0.5939698005,1.0291657481,1297.3460738600,1.2871557407,4.7924210643,143.6824644550,0.0000000000,8.0000000000,203.0000000000,556.2227488152,361.0568720379
14.5000000000,9.2500000000,250.0000000000,96960.0000000000,211.0000000000,206.0000000000,211.0000000000,593.0000000000,2734.5332000000,1723.3323554398,57.6520000000,1665.6803554398,1011.2008445602,1.0112008446,43.6018957346,1.1353849343,0.5939698005,1.0291657481,1297.3460738600,1.2871557407,4.7924210643,143.6824644550,0.0000000000,8.0000000000,203.0000000000,565.9810426540,361.0568720379
14.7500000000,9.2500000000,250.0000000000,96960.0000000000,211.0000000000,206.0000000000,211.0000000000,593.0000000000,2734.5332000000,1723.3323554398,57.6520000000,1665.6803554398,1011.2008445602,1.0112008446,43.6018957346,1.1353849343,0.5939698005,1.0291657481,1297.3460738600,1.2871557407,4.7924210643,143.6824644550,0.0000000000,8.0000000000,203.0000000000,575.7393364929,361.0568720379
15.0000000000,9.2500000000,250.0000000000,96960.0000000000,211.0000000000,206.0000000000,211.0000000000,593.0000000000,2734.5332000000,1723.3323554398,57.6520000000,1665.6803554398,1011.2008445602,1.0112008446,43.6018957346,1.1353849343,0.5939698005,1.0291657481,1297.3460738600,1.2871557407,4.7924210643,143.6824644550,0.0000000000,8.0000000000,203.0000000000,585.4976303318,361.0568720379
15.2500000000,9.2500000000,250.0000000000,96960.0000000000,211.0000000000,206.0000000000,211.0000000000,593.0000000000,2734.5332000000,1723.3323554398,57.6520000000,1665.6803554398,1011.2008445602,1.0112008446,43.6018957346,1.1353849343,0.5939698005,1.0291657481,1297.3460738600,1.2871557407,4.7924210643,143.6824644550,0.0000000000,8.0000000000,203.0000000000,595.2559241706,361.0568720379
15.5000000000,9.2500000000,250.0000000000,96960.0000000000,211.0000000000,206.0000000000,211.0000000000,593.0000000000,2734.5332000000,1723.3323554398,57.6520000000,1665.6803554398,1011.2008445602,1.0112008446,43.6018957346,1.1353849343,0.5939698005,1.0291657481,1297.3460738600,1.2871557407,4.7924210643,143.6824644550,0.0000000000,8.0000000000,203.0000000000,605.0142180095,361.0568720379
3.2500000000,8.5000000000,250.0000000000,96960.0000000000,226.0000000000,206.0000000000,226.0000000000,578.0000000000,2793.0975000000,1845.7748662998,61.8940000000,1783.8808662998,947.3226337002,0.9473226337,42.9203539823,1.1208415507,0.5938056595,1.1094274831,1643.2969878600,1.6293601510,4.1916930695,122.7345132743,29.0000000000,11.0000000000,186.0000000000,127.1526548673,332.5530973451
3.7500000000,9.0000000000,250.0000000000,96960.0000000000,222.0000000000,206.0000000000,222.0000000000,582.0000000000,2749.4675000000,1813.1375962998,60.7810000000,1752.3565962998,936.3299037002,0.9363299037,43.6936936937,1.1203137858,0.5934620648,1.0638390829,1418.9294118600,1.4071745479,4.2177022689,128.4279279279,23.0000000000,9.0000000000,190.0000000000,146.6722972973,352.0135135135
2.7500000000,7.7500000000,250.0000000000,96960.0000000000,229.0000000000,206.0000000000,229.0000000000,575.0000000000,2737.0673000000,1870.4733263398,62.7900000000,1807.6833263398,866.5939736602,0.8665939737,43.2314410480,1.1154803517,0.5849719135,1.1043030585,1567.6360458600,1.5541982492,3.7842531601,116.9825327511,36.0000000000,11.0000000000,182.0000000000,107.7183406114,303.5698689956
2.5000000000,9.7500000000,250.0000000000,96960.0000000000,228.0000000000,206.0000000000,228.0000000000,576.0000000000,2760.1638000000,1862.4548576398,62.5030000000,1799.9518576398,897.7089423602,0.8977089424,42.9824561404,1.1207674676,0.5813272635,1.1534107357,1519.3053378599,1.5046896027,3.9373199226,116.0482456140,42.0000000000,6.0000000000,180.0000000000,97.9057017544,381.8322368421
3.2500000000,10.5000000000,250.0000000000,96960.0000000000,222.0000000000,206.0000000000,222.0000000000,582.0000000000,2748.8875000000,1813.1948522998,60.7600000000,1752.4348522998,935.6926477002,0.9356926477,43.6936936937,1.1229103156,0.5801022170,1.0968750077,1569.2821878600,1.5546476794,4.2148317464,126.9594594595,28.0000000000,5.0000000000,189.0000000000,127.0720720721,410.5405405405
2.5000000000,10.0000000000,250.0000000000,96960.0000000000,228.0000000000,206.0000000000,228.0000000000,576.0000000000,2756.1638000000,1862.4420576398,62.5030000000,1799.9390576398,893.7217423602,0.8937217424,42.9824561404,1.1202310754,0.5781618259,1.1483458423,1510.0534878599,1.4953675818,3.9198322033,116.3157894737,42.0000000000,5.0000000000,181.0000000000,97.9057017544,391.6228070175
8.2500000000,9.2500000000,250.0000000000,96960.0000000000,211.0000000000,206.0000000000,211.0000000000,593.0000000000,2707.9432000000,1723.3070294398,57.6520000000,1665.6550294398,984.6361705602,0.9846361706,43.6018957346,1.1313611133,0.5769537413,0.9939335680,1297.3460738600,1.2871557407,4.6665221354,142.8909952607,2.0000000000,8.0000000000,201.0000000000,322.0236966825,361.0568720379
3.0000000000,7.0000000000,250.0000000000,96960.0000000000,230.0000000000,206.0000000000,230.0000000000,574.0000000000,2762.5673000000,1878.5842663398,63.0560000000,1815.5282663398,883.9830336602,0.8839830337,43.9130434783,1.1145011495,0.5748088297,1.0642077417,1464.5967358599,1.4528054864,3.8434044942,116.8260869565,35.0000000000,13.0000000000,182.0000000000,117.4956521739,274.1565217391
3.7500000000,9.7500000000,250.0000000000,96960.0000000000,219.0000000000,206.0000000000,219.0000000000,585.0000000000,2705.7675000000,1788.8113002998,59.9410000000,1728.8703002998,916.9561997002,0.9169561997,44.2922374429,1.1212507463,0.5745682043,1.0427919245,1391.1738618599,1.3792079122,4.1870146105,130.9908675799,22.0000000000,6.0000000000,191.0000000000,146.6267123288,381.2294520548
3.7500000000,10.0000000000,250.0000000000,96960.0000000000,219.0000000000,206.0000000000,219.0000000000,585.0000000000,2701.7675000000,1788.7985002998,59.9410000000,1728.8575002998,912.9689997002,0.9129689997,44.2922374429,1.1207235118,0.5716684315,1.0383089552,1381.9220118599,1.3698896732,4.1688082178,131.2694063927,22.0000000000,5.0000000000,192.0000000000,146.6267123288,391.0045662100
2.7500000000,15.5000000000,250.0000000000,96960.0000000000,224.0000000000,206.0000000000,224.0000000000,580.0000000000,2808.8273000000,1829.8801543398,61.3620000000,1768.5181543398,978.9471456602,0.9789471457,43.7500000000,1.1320308287,0.5685936319,1.1912504423,1280.8286958599,1.2676634205,4.3702997574,122.2098214286,36.0000000000,2.0000000000,186.0000000000,107.6183035714,606.5758928571
3.7500000000,8.2500000000,250.0000000000,96960.0000000000,223.0000000000,206.0000000000,223.0000000000,581.0000000000,2716.7275000000,1821.3601642998,61.0750000000,1760.2851642998,895.3673357002,0.8953673357,43.4977578475,1.1146505661,0.5668164706,1.0178815654,1446.6849618600,1.4351590748,4.0151001601,127.0582959641,23.0000000000,11.0000000000,189.0000000000,146.7208520179,322.7858744395
8.5000000000,9.2500000000,250.0000000000,96960.0000000000,211.0000000000,206.0000000000,211.0000000000,593.0000000000,2685.9432000000,1723.3067294398,57.6520000000,1665.6547294398,962.6364705602,0.9626364706,43.6018957346,1.1280502881,0.5627275851,0.9642793777,1297.3460738600,1.2871557407,4.5622581543,142.9241706161,2.0000000000,8.0000000000,201.0000000000,331.7819905213,361.0568720379
2.7500000000,15.2500000000,250.0000000000,96960.0000000000,224.0000000000,206.0000000000,224.0000000000,580.0000000000,2788.3273000000,1829.8797543398,61.3620000000,1768.5177543398,958.4475456602,0.9584475457,43.7500000000,1.1292660429,0.5596736846,1.1664892169,1290.0805458599,1.2768201733,4.2787836860,122.2098214286,36.0000000000,2.0000000000,186.0000000000,107.6183035714,596.7924107143
3.0000000000,9.5000000000,250.0000000000,96960.0000000000,225.0000000000,206.0000000000,225.0000000000,579.0000000000,2705.7025000000,1837.6751752998,61.6000000000,1776.0751752998,868.0273247002,0.8680273247,44.0000000000,1.1152336362,0.5594941821,1.0454230387,1629.8823958599,1.6150386118,3.8578992209,121.6044444444,34.0000000000,6.0000000000,185.0000000000,117.3333333333,371.5555555556
3.2500000000,9.0000000000,250.0000000000,96960.0000000000,225.0000000000,206.0000000000,225.0000000000,579.0000000000,2713.0875000000,1837.5412482998,61.6000000000,1775.9412482998,875.5462517002,0.8755462517,43.1111111111,1.1120737569,0.5588622647,1.0261814651,1624.7932878600,1.6106700928,3.8913166742,123.9644444444,29.0000000000,9.0000000000,187.0000000000,127.1111111111,352.0000000000
3.0000000000,8.0000000000,250.0000000000,96960.0000000000,228.0000000000,206.0000000000,228.0000000000,576.0000000000,2717.3325000000,1862.1302132998,62.4610000000,1799.6692132998,855.2022867002,0.8552022867,43.4210526316,1.1107732176,0.5574382526,1.0294643949,1685.3934958599,1.6711119943,3.7508872224,118.3157894737,35.0000000000,11.0000000000,182.0000000000,117.4078947368,313.0877192982
3.2500000000,10.2500000000,250.0000000000,96960.0000000000,222.0000000000,206.0000000000,222.0000000000,582.0000000000,2696.8875000000,1813.1964522998,60.7600000000,1752.4364522998,883.6910477002,0.8836910477,43.6936936937,1.1160795116,0.5529689226,1.0365133005,1578.5340378600,1.5639797769,3.9805903050,126.8513513514,28.0000000000,5.0000000000,189.0000000000,127.0720720721,400.7657657658
2.7500000000,15.0000000000,250.0000000000,96960.0000000000,224.0000000000,206.0000000000,224.0000000000,580.0000000000,2767.8273000000,1829.8793543398,61.3620000000,1768.5173543398,937.9479456602,0.9379479457,43.7500000000,1.1265012571,0.5506374323,1.1417310014,1299.3323958600,1.2859769262,4.1872676146,122.2098214286,36.0000000000,2.0000000000,186.0000000000,107.6183035714,587.0089285714
6.2500000000,9.2500000000,250.0000000000,96960.0000000000,213.0000000000,206.0000000000,213.0000000000,591.0000000000,2677.6592000000,1739.6790262398,58.2190000000,1681.4600262398,937.9801737602,0.9379801738,43.1924882629,1.1243626143,0.5494368620,0.9438191007,1297.3460738600,1.2871557407,4.4036627876,141.8544600939,4.0000000000,8.0000000000,201.0000000000,244.0434272300,361.1842723005
8.7500000000,9.2500000000,250.0000000000,96960.0000000000,211.0000000000,206.0000000000,211.0000000000,593.0000000000,2663.9432000000,1723.3064294398,57.6520000000,1665.6544294398,940.6367705602,0.9406367706,43.6018957346,1.1247587840,0.5485430428,0.9349480372,1297.3460738600,1.2871557407,4.4579941733,142.9289099526,2.0000000000,8.0000000000,201.0000000000,341.5402843602,361.0568720379
7.2500000000,9.2500000000,250.0000000000,96960.0000000000,212.0000000000,206.0000000000,212.0000000000,592.0000000000,2670.5432000000,1731.4321094398,57.9320000000,1673.5001094398,939.1110905602,0.9391110906,43.3962264151,1.1245312301,0.5484571809,0.9376910517,1297.3460738600,1.2871557407,4.4297692951,142.7028301887,3.0000000000,8.0000000000,201.0000000000,283.0235849057,361.0990566038
3.5000000000,8.7500000000,250.0000000000,96960.0000000000,224.0000000000,206.0000000000,224.0000000000,580.0000000000,2717.0675000000,1829.4349282998,61.3410000000,1768.0939282998,887.6325717002,0.8876325717,42.8571428571,1.1109858695,0.5459618902,1.0202588465,1698.1037898599,1.6838691293,3.9626454094,124.7232142857,26.0000000000,11.0000000000,187.0000000000,136.9218750000,342.3046875000
2.7500000000,14.7500000000,250.0000000000,96960.0000000000,224.0000000000,206.0000000000,224.0000000000,580.0000000000,2747.3273000000,1829.8789543398,61.3620000000,1768.5169543398,917.4483456602,0.9174483457,43.7500000000,1.1237364713,0.5414838985,1.1169757974,1308.5842458599,1.2951336790,4.0957515431,122.2098214286,36.0000000000,2.0000000000,186.0000000000,107.6183035714,577.2254464286
2.5000000000,8.0000000000,250.0000000000,96960.0000000000,232.0000000000,206.0000000000,232.0000000000,572.0000000000,2709.6238000000,1895.0152216398,63.6370000000,1831.3782216398,814.6085783602,0.8146085784,42.2413793103,1.1067753592,0.5414770714,1.0469258250,1584.0682878599,1.5699993575,3.5112438722,112.3836206897,43.0000000000,11.0000000000,178.0000000000,97.9633620690,313.4827586207
8.0000000000,9.2500000000,250.0000000000,96960.0000000000,212.0000000000,206.0000000000,212.0000000000,592.0000000000,2660.3432000000,1731.4423694398,57.9320000000,1673.5103694398,928.9008305602,0.9289008306,43.3962264151,1.1230107455,0.5410579920,0.9198327849,1297.3460738600,1.2871557407,4.3816076913,142.7971698113,2.0000000000,8.0000000000,202.0000000000,312.3018867925,361.0990566038
